公司,年月,上市別,證期會代碼,TSE 產業別,TEJ產業_名稱,ROA－綜合損益,季別,實收資本額(元),ROE(A)－稅後,當季季底P/E,當季季底P/B,營收成長率,營業毛利成長率,已實現銷貨毛利成長率,營業利益成長率,稅前淨利成長率,稅後淨利成長率,經常淨利成長率,常續淨利成長率,總資產成長率,淨值成長率,折舊性FA成長率,總資產報酬成長率,季底每股稅後淨利,收盤價(元),市值(百萬元),公司規模
1203 味王,2021/9/30,TSE,1203,02,其他食品,3.74 ,3,2400000000 ,9.10 ,8.39 ,1.50 ,-1.97 ,-5.89 ,-5.89 ,-7.98 ,-0.88 ,0.89 ,0.89 ,-0.22 ,0.46 ,-0.14 ,-5.14 ,-0.07 ,1.52 ,30.50 ,7776 ,中
1203 味王,2021/6/30,TSE,1203,02,其他食品,2.49 ,2,2400000000 ,6.19 ,8.62 ,1.55 ,-1.87 ,-1.88 ,-1.88 ,0.37 ,6.21 ,10.82 ,10.82 ,8.68 ,-0.18 ,3.93 ,-6.54 ,0.29 ,1.08 ,31.46 ,8292 ,中
1203 味王,2021/3/31,TSE,1203,02,其他食品,1.60 ,1,2400000000 ,3.38 ,9.87 ,1.74 ,-5.85 ,-5.58 ,-5.58 ,-7.57 ,0.52 ,1.50 ,1.50 ,-4.14 ,1.12 ,2.07 ,-8.24 ,-0.02 ,0.55 ,34.78 ,9168 ,中
1210 大成,2023/6/30,TSE,1210,02,油脂飼料,3.28 ,2,8947672220 ,7.50 ,13.60 ,2.22 ,3.83 ,29.62 ,29.62 ,91.39 ,66.46 ,67.52 ,67.52 ,287.50 ,-0.71 ,5.56 ,15.92 ,1.89 ,2.17 ,51.78 ,47691 ,中
1210 大成,2023/3/31,TSE,1210,02,油脂飼料,1.83 ,1,8947672220 ,3.04 ,19.20 ,2.10 ,5.87 ,24.57 ,24.57 ,66.37 ,28.59 ,41.47 ,41.47 ,309.87 ,2.36 ,8.62 ,12.48 ,0.60 ,0.90 ,49.64 ,45723 ,中
1210 大成,2022/12/30,TSE,1210,02,油脂飼料,4.44 ,4,8947672220 ,10.06 ,23.65 ,1.95 ,11.69 ,5.80 ,5.80 ,30.39 ,18.67 ,26.00 ,26.00 ,-50.23 ,9.89 ,4.17 ,12.29 ,1.59 ,2.59 ,44.25 ,40757 ,中
1210 大成,2022/9/30,TSE,1210,02,油脂飼料,4.20 ,3,8947672220 ,7.29 ,21.44 ,1.92 ,9.29 ,2.85 ,2.85 ,31.19 ,20.42 ,22.97 ,22.97 ,-66.86 ,14.45 ,6.13 ,13.58 ,1.04 ,1.88 ,43.23 ,39817 ,中
1210 大成,2022/6/30,TSE,1210,02,油脂飼料,2.58 ,2,8947672220 ,4.70 ,18.01 ,2.02 ,5.83 ,-4.08 ,-4.08 ,5.76 ,-1.66 ,-0.27 ,-0.27 ,-54.51 ,13.18 ,3.99 ,7.82 ,0.20 ,1.27 ,43.99 ,40520 ,中
1210 大成,2022/3/31,TSE,1210,02,油脂飼料,2.00 ,1,8947672220 ,2.28 ,19.09 ,2.35 ,12.96 ,-17.62 ,-17.62 ,-26.20 ,-27.22 ,-31.53 ,-31.53 ,-69.28 ,9.39 ,4.34 ,8.43 ,-0.43 ,0.65 ,48.68 ,46102 ,中
1210 大成,2021/12/30,TSE,1210,02,油脂飼料,4.33 ,4,8947672220 ,8.13 ,15.52 ,2.26 ,24.23 ,-12.44 ,-12.44 ,-44.32 ,-42.07 ,-44.45 ,-44.45 ,-43.98 ,9.75 ,-0.53 ,5.93 ,-3.43 ,2.32 ,48.05 ,45505 ,中
1210 大成,2021/9/30,TSE,1210,02,油脂飼料,3.10 ,3,8947672220 ,6.09 ,13.34 ,2.38 ,30.09 ,-10.51 ,-10.51 ,-49.94 ,-42.22 ,-44.32 ,-44.32 ,-43.19 ,4.87 ,3.58 ,4.00 ,-2.53 ,1.84 ,49.40 ,46784 ,中
1210 大成,2021/6/30,TSE,1210,02,油脂飼料,2.72 ,2,8947672220 ,4.79 ,10.82 ,2.56 ,32.74 ,0.00 ,0.00 ,-31.10 ,-19.19 ,-22.59 ,-22.59 ,-25.75 ,11.10 ,9.68 ,5.61 ,-0.78 ,1.47 ,49.97 ,49723 ,中
1210 大成,2021/3/31,TSE,1210,02,油脂飼料,1.60 ,1,8947672220 ,3.40 ,8.72 ,2.42 ,23.49 ,15.53 ,15.53 ,5.70 ,26.15 ,24.56 ,24.56 ,15.59 ,12.80 ,16.41 ,6.96 ,0.33 ,0.98 ,45.40 ,45173 ,中
1213 大飲,2023/6/30,TSE,1213,02,飲料乳品,-5.88 ,2,566226270 ,-17.79 ,,1.19 ,-40.27 ,-131.61 ,-131.61 ,-22.22 ,-25.22 ,-34.73 ,-34.73 ,-34.73 ,-9.24 ,-22.97 ,-14.41 ,-1.35 ,-1.06 ,6.45 ,365 ,小
1213 大飲,2023/3/31,TSE,1213,02,飲料乳品,-1.84 ,1,566226270 ,-5.40 ,,1.14 ,-12.43 ,51.05 ,51.05 ,39.02 ,32.24 ,28.14 ,28.14 ,28.14 ,-7.79 ,-16.45 ,-13.78 ,0.78 ,-0.34 ,7.00 ,396 ,小
1213 大飲,2022/12/30,TSE,1213,02,飲料乳品,-6.95 ,4,566226270 ,-18.77 ,,1.10 ,-8.04 ,-18.44 ,-18.44 ,-2.89 ,19.48 ,19.72 ,19.72 ,18.40 ,-5.74 ,-17.17 ,-12.26 ,1.64 ,-1.34 ,7.13 ,404 ,小
1213 大飲,2022/9/30,TSE,1213,02,飲料乳品,-5.61 ,3,566226270 ,-14.89 ,,1.06 ,-10.66 ,-73.16 ,-73.16 ,-10.86 ,20.54 ,20.91 ,20.91 ,19.31 ,-9.55 ,-17.06 ,-13.28 ,1.35 ,-1.08 ,7.10 ,402 ,小
1213 大飲,2022/6/30,TSE,1213,02,飲料乳品,-4.04 ,2,566226270 ,-10.58 ,,1.07 ,-5.50 ,-506.23 ,-506.23 ,-24.30 ,-19.44 ,-20.14 ,-20.14 ,-23.94 ,-12.57 ,-20.41 ,-13.29 ,-0.74 ,-0.78 ,7.53 ,426 ,小
1213 大飲,2022/3/31,TSE,1213,02,飲料乳品,-2.39 ,1,566226270 ,-6.25 ,,1.08 ,-1.29 ,-355.67 ,-355.67 ,-115.63 ,-97.31 ,-95.82 ,-95.82 ,-95.82 ,-10.15 ,-20.59 ,-10.98 ,-1.22 ,-0.47 ,7.90 ,447 ,小
1213 大飲,2021/12/30,TSE,1213,02,飲料乳品,-7.94 ,4,566226270 ,-19.31 ,,1.08 ,4.59 ,-280.56 ,-280.56 ,-24.93 ,-208.08 ,-246.53 ,-246.53 ,-240.89 ,-10.55 ,-17.61 ,-11.80 ,-5.53 ,-1.67 ,8.42 ,477 ,小
1213 大飲,2021/9/30,TSE,1213,02,飲料乳品,-6.37 ,3,566226270 ,-15.56 ,,1.04 ,2.24 ,-181.89 ,-181.89 ,-23.36 ,-458.92 ,-675.78 ,-675.78 ,-660.36 ,-9.01 ,-17.11 ,-9.62 ,-5.47 ,-1.37 ,8.45 ,478 ,小
1213 大飲,2021/6/30,TSE,1213,02,飲料乳品,-2.97 ,2,566226270 ,-7.13 ,,1.01 ,23.18 ,143.93 ,143.93 ,8.41 ,-388.06 ,-890.27 ,-890.27 ,-859.94 ,-4.38 ,-10.80 ,-10.36 ,-2.73 ,-0.65 ,8.88 ,503 ,小
1213 大飲,2021/3/31,TSE,1213,02,飲料乳品,-1.09 ,1,566226270 ,-2.58 ,,1.05 ,27.73 ,248.18 ,248.18 ,14.10 ,12.79 ,-8.18 ,-8.18 ,-8.18 ,-2.22 ,-5.14 ,-7.42 ,-0.13 ,-0.24 ,9.68 ,548 ,小
1215 卜蜂,2023/6/30,TSE,1215,02,油脂飼料,1.91 ,2,2947900980 ,10.96 ,12.52 ,3.27 ,4.31 ,19.06 ,19.06 ,26.60 ,28.73 ,26.06 ,26.06 ,26.60 ,2.00 ,3.29 ,10.03 ,1.15 ,3.47 ,94.00 ,27710 ,中
1215 卜蜂,2023/3/31,TSE,1215,02,油脂飼料,0.28 ,1,2947900980 ,4.31 ,11.92 ,2.70 ,0.45 ,10.92 ,10.92 ,28.03 ,33.10 ,32.96 ,32.96 ,34.15 ,7.24 ,8.12 ,10.10 ,0.57 ,1.43 ,83.10 ,24497 ,中
1215 卜蜂,2022/12/30,TSE,1215,02,油脂飼料,6.72 ,4,2947900980 ,17.15 ,12.00 ,2.57 ,16.58 ,14.02 ,14.02 ,25.90 ,17.24 ,18.00 ,18.00 ,17.40 ,13.88 ,10.41 ,11.14 ,1.77 ,5.28 ,78.30 ,23082 ,中
1215 卜蜂,2022/9/30,TSE,1215,02,油脂飼料,4.85 ,3,2947900980 ,13.49 ,13.06 ,2.76 ,17.66 ,12.14 ,12.14 ,21.55 ,12.02 ,13.00 ,13.00 ,11.97 ,9.62 ,7.52 ,12.53 ,1.11 ,4.05 ,79.50 ,23436 ,中
1215 卜蜂,2022/6/30,TSE,1215,02,油脂飼料,3.65 ,2,2947900980 ,9.29 ,12.91 ,2.64 ,18.69 ,10.24 ,10.24 ,14.03 ,3.43 ,4.72 ,4.72 ,4.67 ,15.77 ,5.84 ,12.57 ,0.47 ,2.77 ,70.80 ,21680 ,中
1215 卜蜂,2022/3/31,TSE,1215,02,油脂飼料,1.07 ,1,2947900980 ,3.54 ,13.93 ,2.59 ,25.89 ,2.13 ,2.13 ,-6.42 ,-17.62 ,-18.43 ,-18.43 ,-18.56 ,14.53 ,-4.89 ,15.64 ,-0.16 ,1.11 ,71.15 ,21788 ,中
1215 卜蜂,2021/12/30,TSE,1215,02,油脂飼料,4.63 ,4,2947900980 ,15.16 ,13.12 ,2.66 ,11.95 ,-3.53 ,-3.53 ,-16.17 ,-19.74 ,-19.89 ,-20.00 ,-15.51 ,18.58 ,-1.61 ,15.35 ,-1.36 ,5.06 ,70.54 ,21600 ,中
1215 卜蜂,2021/9/30,TSE,1215,02,油脂飼料,3.35 ,3,2947900980 ,12.28 ,11.76 ,2.74 ,10.36 ,1.17 ,1.17 ,-10.73 ,-14.14 ,-14.72 ,-14.88 ,-9.21 ,16.48 ,-0.62 ,20.15 ,-0.75 ,3.98 ,70.10 ,21466 ,中
1215 卜蜂,2021/6/30,TSE,1215,02,油脂飼料,3.00 ,2,2947900980 ,9.05 ,10.07 ,2.80 ,10.86 ,17.48 ,17.48 ,20.02 ,11.88 ,10.69 ,10.33 ,24.40 ,15.03 ,0.39 ,25.35 ,0.46 ,2.90 ,70.54 ,21600 ,中
1215 卜蜂,2021/3/31,TSE,1215,02,油脂飼料,2.56 ,1,2947900980 ,4.20 ,9.25 ,2.33 ,9.12 ,46.36 ,46.36 ,110.10 ,62.52 ,65.46 ,63.85 ,140.32 ,13.61 ,9.72 ,26.43 ,0.80 ,1.44 ,63.53 ,20528 ,中
1216 統一,2023/6/30,TSE,1216,02,飲料乳品,2.75 ,2,56820154210 ,9.71 ,11.63 ,3.67 ,5.52 ,7.23 ,7.23 ,-2.90 ,72.14 ,31.38 ,31.38 ,-48.14 ,20.12 ,5.32 ,18.18 ,0.96 ,1.97 ,73.15 ,433538 ,大
1216 統一,2023/3/31,TSE,1216,02,飲料乳品,1.26 ,1,56820154210 ,3.94 ,11.15 ,3.14 ,5.80 ,5.31 ,5.31 ,-14.76 ,20.80 ,19.63 ,19.63 ,15.40 ,5.15 ,3.37 ,0.69 ,0.35 ,0.88 ,68.93 ,408537 ,大
1216 統一,2022/12/30,TSE,1216,02,飲料乳品,6.46 ,4,56820154210 ,14.22 ,10.78 ,3.01 ,10.84 ,7.40 ,7.40 ,2.20 ,-2.55 ,-7.88 ,-7.88 ,-5.13 ,7.27 ,6.19 ,1.64 ,-0.19 ,3.02 ,63.85 ,378422 ,大
1216 統一,2022/9/30,TSE,1216,02,飲料乳品,5.42 ,3,56820154210 ,12.15 ,10.72 ,3.12 ,10.84 ,6.61 ,6.61 ,3.98 ,0.78 ,-4.96 ,-4.96 ,-3.99 ,7.81 ,6.79 ,-0.30 ,-0.10 ,2.57 ,64.52 ,382400 ,大
1216 統一,2022/6/30,TSE,1216,02,飲料乳品,3.23 ,2,56820154210 ,7.82 ,10.86 ,3.36 ,9.42 ,4.39 ,4.39 ,5.39 ,-4.57 ,-9.36 ,-9.36 ,-4.78 ,5.61 ,3.76 ,-1.26 ,-0.22 ,1.60 ,61.70 ,380695 ,大
1216 統一,2022/3/31,TSE,1216,02,飲料乳品,2.10 ,1,56820154210 ,3.45 ,10.74 ,3.00 ,7.57 ,3.56 ,3.56 ,7.14 ,-10.18 ,-17.39 ,-17.39 ,-11.72 ,4.33 ,2.63 ,-1.61 ,-0.28 ,0.75 ,60.41 ,372740 ,大
1216 統一,2021/12/30,TSE,1216,02,飲料乳品,5.39 ,4,56820154210 ,15.93 ,11.08 ,3.34 ,5.85 ,1.35 ,1.35 ,-4.67 ,-5.65 ,-6.51 ,-6.51 ,-4.08 ,3.78 ,0.22 ,-4.02 ,-0.38 ,3.50 ,63.17 ,389786 ,大
1216 統一,2021/9/30,TSE,1216,02,飲料乳品,4.14 ,3,56820154210 ,13.23 ,11.27 ,3.44 ,4.96 ,0.61 ,0.61 ,-9.60 ,-9.67 ,-8.53 ,-8.53 ,-4.80 ,2.73 ,-0.11 ,-3.97 ,-0.39 ,2.90 ,62.90 ,388082 ,大
1216 統一,2021/6/30,TSE,1216,02,飲料乳品,2.64 ,2,56820154210 ,8.79 ,11.67 ,3.86 ,6.43 ,3.93 ,3.93 ,-8.82 ,-3.71 ,-1.36 ,-1.36 ,-2.55 ,4.40 ,2.21 ,-3.26 ,0.00 ,1.90 ,64.84 ,415924 ,大
1216 統一,2021/3/31,TSE,1216,02,飲料乳品,1.54 ,1,56820154210 ,4.24 ,11.10 ,3.47 ,6.62 ,5.44 ,5.44 ,3.07 ,6.73 ,17.56 ,17.56 ,23.25 ,5.48 ,4.71 ,-3.49 ,0.25 ,0.95 ,64.66 ,414787 ,大
1217 愛之味,2023/6/30,TSE,1217,02,罐頭加工,2.27 ,2,4945133360 ,1.27 ,31.32 ,0.92 ,4.46 ,-3.85 ,-3.85 ,-24.09 ,100.84 ,157.54 ,157.54 ,128.16 ,2.18 ,6.11 ,-6.89 ,0.50 ,0.17 ,12.80 ,6330 ,中
1217 愛之味,2023/3/31,TSE,1217,02,罐頭加工,1.85 ,1,4945133360 ,0.93 ,36.94 ,0.84 ,3.63 ,-6.52 ,-6.52 ,-25.45 ,22.56 ,28.11 ,28.11 ,17.49 ,0.45 ,0.40 ,-6.91 ,0.16 ,0.13 ,11.21 ,5736 ,中
1217 愛之味,2022/12/30,TSE,1217,02,罐頭加工,2.17 ,4,4945133360 ,3.86 ,36.22 ,0.78 ,1.91 ,-1.54 ,-1.54 ,-0.16 ,6.32 ,32.52 ,32.52 ,-37.91 ,-0.59 ,1.62 ,-4.30 ,0.46 ,0.56 ,10.34 ,5291 ,中
1217 愛之味,2022/9/30,TSE,1217,02,罐頭加工,0.96 ,3,4945133360 ,4.07 ,32.95 ,0.69 ,1.57 ,-3.26 ,-3.26 ,5.63 ,5.87 ,5.11 ,5.11 ,-52.05 ,-1.28 ,-0.29 ,-0.72 ,0.07 ,0.59 ,8.97 ,4589 ,中
1217 愛之味,2022/6/30,TSE,1217,02,罐頭加工,-0.42 ,2,4945133360 ,0.51 ,38.53 ,0.81 ,-1.89 ,-7.82 ,-7.82 ,-21.55 ,-71.99 ,-80.45 ,-80.45 ,-77.25 ,-0.39 ,-1.87 ,-1.37 ,-1.15 ,0.07 ,9.82 ,5168 ,中
1217 愛之味,2022/3/31,TSE,1217,02,罐頭加工,0.98 ,1,4945133360 ,0.73 ,21.02 ,0.84 ,3.14 ,-1.78 ,-1.78 ,5.30 ,-20.27 ,-25.02 ,-25.02 ,-14.37 ,2.12 ,4.20 ,-0.43 ,-0.16 ,0.10 ,10.80 ,5687 ,中
1217 愛之味,2021/12/30,TSE,1217,02,罐頭加工,4.15 ,4,4945133360 ,3.05 ,19.27 ,0.81 ,2.09 ,-3.92 ,-3.92 ,-20.62 ,-8.08 ,-12.92 ,-12.92 ,-5.94 ,3.72 ,7.86 ,-3.72 ,-0.25 ,0.41 ,10.19 ,5365 ,中
1217 愛之味,2021/9/30,TSE,1217,02,罐頭加工,3.95 ,3,4945133360 ,4.01 ,19.01 ,0.80 ,-0.02 ,-4.41 ,-4.41 ,-23.57 ,0.06 ,7.94 ,7.94 ,5.05 ,4.61 ,10.14 ,-3.64 ,0.19 ,0.55 ,10.00 ,5267 ,中
1217 愛之味,2021/6/30,TSE,1217,02,罐頭加工,3.60 ,2,4945133360 ,2.69 ,14.61 ,0.88 ,5.75 ,3.14 ,3.14 ,5.41 ,118.07 ,134.41 ,134.41 ,124.51 ,8.88 ,13.22 ,-0.53 ,0.84 ,0.37 ,10.94 ,5761 ,中
1217 愛之味,2021/3/31,TSE,1217,02,罐頭加工,2.84 ,1,4945133360 ,1.04 ,13.83 ,0.69 ,-4.91 ,-6.75 ,-6.75 ,-19.79 ,156.26 ,173.75 ,173.75 ,113.30 ,8.14 ,15.75 ,-1.31 ,0.33 ,0.14 ,8.49 ,4470 ,中
1218 泰山,2023/6/30,TSE,1218,02,油脂飼料,-2.57 ,2,4999990380 ,-3.70 ,,1.18 ,-0.78 ,-23.01 ,-22.11 ,-366.86 ,-182.56 ,-265.57 ,-265.57 ,-263.10 ,43.22 ,75.19 ,5.11 ,-4.28 ,-0.93 ,27.53 ,14050 ,中
1218 泰山,2023/3/31,TSE,1218,02,油脂飼料,0.22 ,1,4999990380 ,-0.56 ,,1.15 ,2.96 ,-26.50 ,-26.15 ,-211.67 ,-144.63 ,-149.89 ,-149.89 ,-151.73 ,37.93 ,89.53 ,4.82 ,-1.22 ,-0.14 ,28.31 ,14450 ,中
1218 泰山,2022/12/30,TSE,1218,02,油脂飼料,44.32 ,4,4999990380 ,60.52 ,2334.33 ,1.30 ,11.31 ,-5.86 ,-5.90 ,-287.42 ,877.16 ,899.74 ,899.74 ,-149.15 ,56.55 ,79.77 ,1.99 ,50.20 ,12.17 ,31.89 ,16275 ,中
1218 泰山,2022/9/30,TSE,1218,02,油脂飼料,4.06 ,3,4999990380 ,6.17 ,28.43 ,2.56 ,13.84 ,6.70 ,6.71 ,-20.07 ,-3.37 ,-3.03 ,-3.03 ,0.65 ,9.17 ,1.96 ,-0.51 ,-0.06 ,0.88 ,34.83 ,17775 ,中
1218 泰山,2022/6/30,TSE,1218,02,油脂飼料,2.65 ,2,4999990380 ,3.96 ,24.77 ,2.25 ,13.64 ,6.83 ,6.78 ,14.50 ,-8.62 ,-9.33 ,-9.33 ,-3.28 ,-4.01 ,-7.85 ,8.07 ,-0.22 ,0.56 ,29.88 ,15250 ,中
1218 泰山,2022/3/31,TSE,1218,02,油脂飼料,1.35 ,1,4999990380 ,2.05 ,23.19 ,2.11 ,13.92 ,7.18 ,6.75 ,25.68 ,-15.16 ,-15.14 ,-15.14 ,-11.29 ,17.14 ,-7.64 ,15.84 ,-0.20 ,0.29 ,26.50 ,14000 ,中
1218 泰山,2021/12/30,TSE,1218,02,油脂飼料,6.45 ,4,4999990380 ,8.44 ,21.85 ,1.95 ,19.01 ,-6.39 ,-6.36 ,-33.86 ,-29.85 ,-30.48 ,-30.48 ,-30.10 ,15.13 ,-0.58 ,23.03 ,-2.76 ,1.22 ,25.84 ,13650 ,中
1218 泰山,2021/9/30,TSE,1218,02,油脂飼料,4.77 ,3,4999990380 ,6.41 ,22.23 ,1.99 ,17.50 ,-10.26 ,-10.22 ,-46.87 ,-37.49 ,-36.35 ,-36.35 ,-36.51 ,7.98 ,-0.92 ,26.85 ,-2.71 ,0.91 ,25.56 ,13500 ,中
1218 泰山,2021/6/30,TSE,1218,02,油脂飼料,3.29 ,2,4999990380 ,4.19 ,17.98 ,2.01 ,23.03 ,1.86 ,1.72 ,-25.29 ,-14.99 ,-14.94 ,-14.94 ,-17.49 ,16.81 ,12.76 ,25.06 ,-0.54 ,0.62 ,26.60 ,14750 ,中
1218 泰山,2021/3/31,TSE,1218,02,油脂飼料,1.81 ,1,4999990380 ,2.32 ,16.46 ,2.08 ,22.90 ,10.99 ,10.87 ,1.17 ,30.05 ,30.46 ,30.46 ,15.50 ,8.11 ,7.13 ,20.67 ,0.40 ,0.34 ,27.05 ,15000 ,中
1219 福壽,2023/6/30,TSE,1219,02,油脂飼料,1.50 ,2,3316633830 ,3.50 ,46.79 ,1.59 ,-2.09 ,-26.38 ,-26.20 ,-55.40 ,-57.39 ,-52.63 ,-52.63 ,-53.14 ,-3.70 ,-0.57 ,1.00 ,-1.39 ,0.42 ,20.38 ,6923 ,中
1219 福壽,2023/3/31,TSE,1219,02,油脂飼料,0.65 ,1,3316633830 ,1.42 ,32.75 ,1.56 ,0.53 ,-29.66 ,-28.93 ,-64.05 ,-68.69 ,-67.10 ,-67.10 ,-68.03 ,3.53 ,-3.72 ,2.08 ,-1.10 ,0.19 ,20.38 ,6923 ,中
1219 福壽,2022/12/30,TSE,1219,02,油脂飼料,3.19 ,4,3316633830 ,6.86 ,15.97 ,1.38 ,15.03 ,6.90 ,6.85 ,2.39 ,6.33 ,8.59 ,8.59 ,4.18 ,12.30 ,-0.90 ,0.99 ,0.47 ,1.00 ,17.78 ,6038 ,中
1219 福壽,2022/9/30,TSE,1219,02,油脂飼料,3.04 ,3,3316633830 ,6.58 ,15.01 ,1.44 ,17.65 ,13.24 ,13.22 ,23.54 ,20.99 ,29.53 ,29.53 ,25.37 ,15.15 ,-0.03 ,-2.34 ,0.81 ,0.95 ,18.53 ,6295 ,中
1219 福壽,2022/6/30,TSE,1219,02,油脂飼料,3.40 ,2,3316633830 ,7.33 ,15.15 ,1.51 ,18.51 ,17.24 ,17.00 ,29.29 ,22.18 ,24.10 ,24.10 ,23.26 ,8.31 ,-6.86 ,-3.81 ,0.69 ,1.05 ,18.52 ,6633 ,中
1219 福壽,2022/3/31,TSE,1219,02,油脂飼料,2.16 ,1,3316633830 ,4.23 ,18.88 ,1.39 ,13.50 ,3.51 ,2.34 ,-3.54 ,-9.66 ,-15.20 ,-15.20 ,-15.83 ,5.78 ,-1.53 ,-6.44 ,-0.37 ,0.63 ,17.94 ,6424 ,中
1219 福壽,2021/12/30,TSE,1219,02,油脂飼料,3.15 ,4,3316633830 ,6.31 ,17.79 ,1.48 ,19.92 ,0.22 ,0.22 ,-8.66 ,-47.65 ,-50.22 ,-50.22 ,4.78 ,7.02 ,0.69 ,-7.20 ,-3.18 ,1.00 ,18.25 ,6537 ,中
1219 福壽,2021/9/30,TSE,1219,02,油脂飼料,2.54 ,3,3316633830 ,5.09 ,14.70 ,1.50 ,20.00 ,6.68 ,6.68 ,15.99 ,-43.64 ,-48.58 ,-48.58 ,41.79 ,4.95 ,2.38 ,-6.75 ,-2.36 ,0.79 ,18.25 ,6537 ,中
1219 福壽,2021/6/30,TSE,1219,02,油脂飼料,2.89 ,2,3316633830 ,5.72 ,12.08 ,1.65 ,21.23 ,41.83 ,41.83 ,267.31 ,-9.00 ,-15.03 ,-15.03 ,769.11 ,8.80 ,14.19 ,-5.26 ,-0.45 ,0.88 ,20.58 ,7728 ,中
1219 福壽,2021/3/31,TSE,1219,02,油脂飼料,2.64 ,1,3316633830 ,4.96 ,10.78 ,1.52 ,24.48 ,87.32 ,87.32 ,4604.94 ,-4.65 ,-8.05 ,-8.05 ,855.86 ,-1.19 ,12.80 ,-4.30 ,-0.24 ,0.73 ,18.82 ,7068 ,中
1220 台榮,2023/6/30,TSE,1220,02,油脂飼料,1.35 ,2,1770779440 ,1.74 ,45.95 ,1.19 ,-9.98 ,-12.96 ,-12.96 ,-53.29 ,-35.22 ,-31.49 ,-31.49 ,-40.46 ,-8.01 ,-1.15 ,5.73 ,-0.37 ,0.16 ,14.65 ,2630 ,中
1220 台榮,2023/3/31,TSE,1220,02,油脂飼料,-0.02 ,1,1770779440 ,-0.02 ,79.78 ,1.31 ,-19.87 ,-48.62 ,-48.62 ,-126.15 ,-107.30 ,-101.13 ,-101.13 ,-119.09 ,-5.68 ,-7.68 ,18.96 ,-1.20 ,-0.04 ,16.13 ,2895 ,中
1220 台榮,2022/12/30,TSE,1220,02,油脂飼料,2.24 ,4,1770779440 ,2.85 ,30.98 ,1.22 ,9.88 ,-33.85 ,-33.85 ,-72.38 ,-65.56 ,-65.61 ,-65.61 ,-62.60 ,-2.70 ,-6.15 ,28.19 ,-3.77 ,0.26 ,15.14 ,2718 ,中
1220 台榮,2022/9/30,TSE,1220,02,油脂飼料,1.73 ,3,1770779440 ,2.29 ,22.24 ,1.15 ,11.43 ,-36.36 ,-36.36 ,-71.52 ,-64.97 ,-66.61 ,-66.61 ,-63.74 ,5.83 ,-5.74 ,30.07 ,-3.25 ,0.20 ,14.11 ,2532 ,中
1220 台榮,2022/6/30,TSE,1220,02,油脂飼料,1.86 ,2,1770779440 ,2.44 ,19.30 ,1.25 ,10.33 ,-32.99 ,-32.99 ,-57.50 ,-54.43 ,-54.32 ,-54.32 ,-56.84 ,0.20 ,-9.64 ,47.56 ,-2.13 ,0.29 ,14.64 ,2798 ,中
1220 台榮,2022/3/31,TSE,1220,02,油脂飼料,1.31 ,1,1770779440 ,1.62 ,15.67 ,1.26 ,15.62 ,-28.66 ,-28.66 ,-49.92 ,-43.90 ,-42.00 ,-42.00 ,-52.21 ,-1.87 ,0.55 ,30.71 ,-0.90 ,0.19 ,15.75 ,3010 ,中
1220 台榮,2021/12/30,TSE,1220,02,油脂飼料,6.23 ,4,1770779440 ,8.10 ,11.69 ,1.18 ,16.01 ,4.51 ,4.51 ,3.32 ,6.66 ,9.75 ,9.75 ,7.13 ,6.14 ,1.77 ,20.60 ,0.64 ,1.00 ,14.55 ,2780 ,中
1220 台榮,2021/9/30,TSE,1220,02,油脂飼料,5.48 ,3,1770779440 ,6.71 ,9.89 ,1.15 ,11.58 ,14.81 ,14.81 ,27.59 ,30.15 ,32.62 ,32.62 ,30.46 ,6.87 ,2.90 ,15.95 ,1.41 ,0.85 ,14.04 ,2683 ,中
1220 台榮,2021/6/30,TSE,1220,02,油脂飼料,4.19 ,2,1770779440 ,5.13 ,9.39 ,1.18 ,20.54 ,43.64 ,43.64 ,103.04 ,88.43 ,89.53 ,89.53 ,118.74 ,10.37 ,11.12 ,-4.04 ,2.10 ,0.69 ,14.51 ,2948 ,中
1220 台榮,2021/3/31,TSE,1220,02,油脂飼料,2.30 ,1,1770779440 ,2.82 ,9.06 ,1.02 ,17.76 ,39.60 ,39.60 ,96.85 ,231.90 ,299.63 ,299.63 ,110.11 ,4.31 ,5.00 ,-1.93 ,1.79 ,0.37 ,12.16 ,2470 ,中
1225 福懋油,2023/6/30,TSE,1225,02,油脂飼料,1.19 ,2,2296382040 ,2.95 ,105.12 ,3.78 ,-0.47 ,-42.82 ,-42.58 ,-68.83 ,-70.68 ,-68.72 ,-68.72 ,-68.72 ,-10.84 ,-5.62 ,-2.04 ,-2.23 ,0.46 ,52.00 ,12269 ,中
1225 福懋油,2023/3/31,TSE,1225,02,油脂飼料,0.70 ,1,2296382040 ,1.60 ,51.41 ,3.65 ,8.31 ,-42.58 ,-42.17 ,-66.05 ,-69.52 ,-68.38 ,-68.38 ,-68.38 ,-0.28 ,-3.90 ,-1.09 ,-1.20 ,0.28 ,54.69 ,12903 ,中
1225 福懋油,2022/12/30,TSE,1225,02,油脂飼料,3.88 ,4,2296382040 ,8.99 ,29.92 ,3.63 ,16.56 ,-13.52 ,-13.53 ,-32.03 ,-29.31 ,-28.69 ,-28.69 ,-28.69 ,3.64 ,-0.52 ,2.03 ,-0.86 ,1.69 ,53.49 ,12619 ,中
