m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/7/31,1229,2023/8/10,1022672,906199,12.85,-43.16,-1,7533705,7506769,0.36
2023/6/30,1229,2023/7/10,1799327,2208773,-18.54,81.1,2,6511033,6600570,-1.36
2023/5/31,1229,2023/6/9,993539,914089,8.69,17.34,1,4711706,4391797,7.28
2023/4/28,1229,2023/5/10,846720,879141,-3.69,-32.01,-1,3718167,3477708,6.91
2023/3/31,1229,2023/4/12,1245351,1081223,15.18,53.31,1,2871447,2598567,10.5
2023/2/24,1229,2023/3/10,812320,643594,26.22,-0.18,-2,1626096,1517344,7.17
2023/1/31,1229,2023/2/10,813776,873750,-6.86,-33.82,-1,813776,873750,-6.86
2022/10/31,1229,2022/11/10,908917,974105,-6.69,0.01,2,10155633,9023870,12.54
2022/9/30,1229,2022/10/11,908840,832723,9.14,9.35,1,9246716,8049765,14.87
2022/8/31,1229,2022/9/8,831107,793517,4.74,-8.29,-2,8337876,7217042,15.53
2022/7/29,1229,2022/8/10,906199,965934,-6.18,-58.97,-1,7506769,6423525,16.86
2022/6/30,1229,2022/7/11,2208773,1662605,32.85,141.64,2,6600570,5457591,20.94
2022/5/31,1229,2022/6/10,914089,845247,8.14,3.98,1,4391797,3794986,15.73
2022/4/29,1229,2022/5/10,879141,724446,21.35,-18.69,-1,3477708,2949739,17.9
2022/3/31,1229,2022/4/8,1081223,864164,25.12,68,1,2598567,2225293,16.77
2022/2/25,1229,2022/3/10,643594,599791,7.3,-26.34,-2,1517344,1361129,11.48
2022/1/26,1229,2022/2/14,873750,761338,14.77,-25.12,-1,873750,761338,14.77
2023/9/28,1231,2023/10/6,796194,825821,-3.59,-23.6,-1,7989458,7762956,2.92
2023/8/31,1231,2023/9/8,1042128,976319,6.74,8.9,3,7193264,6937135,3.69
2023/7/31,1231,2023/8/9,956916,987622,-3.11,16.8,2,6151136,5960816,3.19
2023/6/30,1231,2023/7/10,819281,821455,-0.26,3.3,1,5194220,4973194,4.44
2023/5/31,1231,2023/6/8,793134,815527,-2.75,-1.84,-2,4374939,4151739,5.38
2023/4/28,1231,2023/5/9,808023,811880,-0.48,-19.27,-1,3581805,3336212,7.36
2023/3/31,1231,2023/4/10,1000854,810325,23.51,35.25,1,2773782,2524332,9.88
2023/2/24,1231,2023/3/9,740027,689899,7.27,-28.35,-2,1772928,1714007,3.44
2023/1/31,1231,2023/2/9,1032901,1024108,0.86,-18.91,-1,1032901,1024108,0.86
2022/10/31,1231,2022/11/9,866871,752598,15.18,4.97,1,8629827,7706770,11.98
2022/9/30,1231,2022/10/7,825821,706336,16.92,-15.41,-2,7762956,6954172,11.63
2022/8/31,1231,2022/9/7,976319,887835,9.97,-1.14,-1,6937135,6247836,11.03
2022/7/29,1231,2022/8/9,987622,829241,19.1,20.23,5,5960816,5360001,11.21
2022/6/30,1231,2022/7/7,821455,738135,11.29,0.73,4,4973194,4530760,9.77
2022/5/31,1231,2022/6/9,815527,723277,12.75,0.45,3,4151739,3792625,9.47
2022/4/29,1231,2022/5/9,811880,695795,16.68,0.19,2,3336212,3069348,8.69
2022/3/31,1231,2022/4/8,810325,705431,14.87,17.46,1,2524332,2373553,6.35
2022/2/25,1231,2022/3/8,689899,718678,-4,-32.63,-2,1714007,1668122,2.75
2022/1/26,1231,2022/2/10,1024108,949444,7.86,-3.67,-1,1024108,949444,7.86
2023/9/28,1232,2023/10/4,1874068,2070078,-9.47,-14.92,-1,17707757,17687951,0.11
2023/8/31,1232,2023/9/7,2202657,2186695,0.73,25.04,1,15833689,15617873,1.38
2023/7/31,1232,2023/8/9,1761631,1798053,-2.03,-6,-2,13631032,13431178,1.49
2023/6/30,1232,2023/7/7,1874166,2040294,-8.14,-6.22,-1,11869401,11633125,2.03
2023/5/31,1232,2023/6/8,1998466,1974737,1.2,11.72,1,9995235,9592831,4.19
2023/4/28,1232,2023/5/9,1788853,1919923,-6.83,-14.44,-1,7996769,7618093,4.97
2023/3/31,1232,2023/4/11,2090669,2167843,-3.56,1.12,2,6207916,5698170,8.95
2023/2/24,1232,2023/3/9,2067495,1467011,40.93,0.87,1,4117246,3530327,16.63
2023/1/31,1232,2023/2/9,2049752,2063315,-0.66,-19.02,-1,2049752,2063315,-0.66
2023/9/28,1233,2023/10/11,189526,150985,25.53,6.14,3,1570399,1327357,18.31
2023/8/31,1233,2023/9/8,178560,158102,12.94,5.17,2,1380873,1176372,17.38
2023/7/31,1233,2023/8/9,169784,148964,13.98,0.84,1,1202313,1018270,18.07
2023/6/30,1233,2023/7/7,168374,134187,25.48,-3.19,-1,1032529,869306,18.78
2023/5/31,1233,2023/6/8,173923,148437,17.17,5.25,3,864155,735119,17.55
2023/4/28,1233,2023/5/9,165246,128340,28.76,1.82,2,690232,586682,17.65
2023/3/31,1233,2023/4/12,162294,138421,17.25,5.71,1,524986,458342,14.54
2023/2/24,1233,2023/3/9,153523,131798,16.48,-26.6,-1,362692,319921,13.37
2023/1/31,1233,2023/2/9,209169,188123,11.19,8.07,3,209169,188123,11.19
2022/10/31,1233,2022/11/9,149886,140650,6.57,-0.73,-2,1477243,1436721,2.82
2022/9/30,1233,2022/10/7,150985,163902,-7.88,-4.5,-1,1327357,1296071,2.41
2022/8/31,1233,2022/9/7,158102,137571,14.92,6.13,2,1176372,1132169,3.9
2022/7/29,1233,2022/8/9,148964,128786,15.67,11.01,1,1018270,994598,2.38
2022/6/30,1233,2022/7/8,134187,107176,25.2,-9.6,-1,869306,865812,0.4
2022/5/31,1233,2022/6/9,148437,134815,10.1,15.66,1,735119,758636,-3.1
2022/4/29,1233,2022/5/9,128340,141150,-9.08,-7.28,-1,586682,623821,-5.95
2022/3/31,1233,2022/4/8,138421,148313,-6.67,5.03,1,458342,482671,-5.04
2022/2/25,1233,2022/3/9,131798,163783,-19.53,-29.94,-2,319921,334358,-4.32
2022/1/26,1233,2022/2/14,188123,170575,10.29,-2.48,-1,188123,170575,10.29
2023/9/28,1234,2023/10/11,1017186,890678,14.2,-9.26,-1,7964124,6965192,14.34
2023/8/31,1234,2023/9/8,1121037,1074526,4.33,13.94,4,6946938,6074514,14.36
2023/7/31,1234,2023/8/10,983847,952900,3.25,18.88,3,5825901,4999988,16.52
2023/6/30,1234,2023/7/10,827576,752225,10.02,6.69,2,4842054,4047088,19.64
2023/5/31,1234,2023/6/9,775650,605223,28.16,11.32,1,4014478,3294863,21.84
2023/4/28,1234,2023/5/9,696800,645499,7.95,-0.74,-3,3238828,2689640,20.42
2023/3/31,1234,2023/4/11,701960,638270,9.98,-11.8,-2,2542028,2044141,24.36
2023/2/24,1234,2023/3/10,795909,465642,70.93,-23.78,-1,1840068,1405871,30.88
2023/1/31,1234,2023/2/9,1044159,940229,11.05,21.96,1,1044159,940229,11.05
2023/9/28,1235,2023/10/6,6537,29265,-77.66,-2.2,-1,32710,48843,-33.03
2023/8/31,1235,2023/9/8,6684,6974,-4.16,65.57,1,26173,19578,33.69
2023/7/31,1235,2023/8/10,4037,3274,23.3,-5.37,-1,19489,12604,54.63
2023/6/30,1235,2023/7/7,4266,2723,56.67,33.6,2,15452,9330,65.62
2023/5/31,1235,2023/6/9,3193,1859,71.76,43.06,1,11186,6607,69.31
2023/4/28,1235,2023/5/9,2232,1312,70.12,-5.62,-1,7993,4748,68.34
2023/3/31,1235,2023/4/10,2365,1533,54.27,28.81,2,5761,3436,67.67
2023/2/24,1235,2023/3/10,1836,685,168.03,17.69,1,3396,1903,78.46
2023/1/31,1235,2023/2/9,1560,1218,28.08,-36.46,-4,1560,1218,28.08
2022/10/31,1235,2022/11/8,3211,1776,80.8,-89.03,-1,52054,38660,34.65
2022/9/30,1235,2022/10/5,29265,24875,17.65,319.63,5,48843,36884,32.42
2022/8/31,1235,2022/9/7,6974,2284,205.34,113.01,4,19578,12009,63.03
2022/7/29,1235,2022/8/8,3274,2096,56.2,20.24,3,12604,9725,29.6
2022/6/30,1235,2022/7/7,2723,1630,67.06,46.48,2,9330,7629,22.3
2022/5/31,1235,2022/6/10,1859,1066,74.39,41.69,1,6607,5999,10.14
2022/4/29,1235,2022/5/9,1312,1112,17.99,-14.42,-1,4748,4933,-3.75
2022/3/31,1235,2022/4/8,1533,1009,51.93,123.8,1,3436,3821,-10.08
2022/2/25,1235,2022/3/9,685,979,-30.03,-43.76,-2,1903,2812,-32.33
2022/1/26,1235,2022/2/9,1218,1833,-33.55,-0.73,-1,1218,1833,-33.55
2023/9/28,1236,2023/10/6,222123,141089,57.43,28.95,3,1421429,1461117,-2.72
2023/8/31,1236,2023/9/8,172261,221454,-22.21,17.3,2,1199306,1320028,-9.15
2023/7/31,1236,2023/8/8,146859,170333,-13.78,17.17,1,1027045,1098574,-6.51
2023/6/30,1236,2023/7/10,125337,114716,9.26,-4.93,-3,880186,928241,-5.18
2023/5/31,1236,2023/6/8,131830,138780,-5.01,-1.22,-2,754849,813525,-7.21
2023/4/28,1236,2023/5/9,133452,130046,2.62,-15.85,-1,623019,674745,-7.67
2023/3/31,1236,2023/4/10,158593,163958,-3.27,43.93,1,489567,544699,-10.12
2023/2/24,1236,2023/3/9,110189,96993,13.61,-50.09,-2,330974,380741,-13.07
2023/1/31,1236,2023/2/8,220785,283748,-22.19,-31.01,-1,220785,283748,-22.19
2022/10/31,1236,2022/11/8,137410,119686,14.81,-2.61,-2,1598527,1343802,18.96
2022/9/30,1236,2022/10/11,141089,174351,-19.08,-36.29,-1,1461117,1224116,19.36
2022/8/31,1236,2022/9/8,221454,107836,105.36,30.01,2,1320028,1049765,25.75
2022/7/29,1236,2022/8/9,170333,119197,42.9,48.48,1,1098574,941929,16.63
2022/6/30,1236,2022/7/7,114716,83920,36.7,-17.34,-1,928241,822732,12.82
2022/5/31,1236,2022/6/10,138780,98044,41.55,6.72,1,813525,738812,10.11
2022/4/29,1236,2022/5/10,130046,100156,29.84,-20.68,-1,674745,640768,5.3
2022/3/31,1236,2022/4/11,163958,115293,42.21,69.04,1,544699,540612,0.76
2022/2/25,1236,2022/3/8,96993,95806,1.24,-65.82,-1,380741,425319,-10.48
2022/1/26,1236,2022/2/10,283748,329513,-13.89,7.68,3,283748,329513,-13.89
2023/9/28,1240,2023/10/11,223358,281078,-20.54,-5.96,-2,2125352,2462143,-13.68
2023/8/31,1240,2023/9/8,237505,281860,-15.74,-1.37,-1,1901994,2181065,-12.8
2023/7/31,1240,2023/8/10,240796,262129,-8.14,8.07,1,1664489,1899204,-12.36
2023/6/30,1240,2023/7/10,222821,292475,-23.82,-4.06,-1,1423693,1637076,-13.03
2023/5/31,1240,2023/6/9,232261,292443,-20.58,7.13,1,1200872,1344600,-10.69
2023/4/28,1240,2023/5/10,216807,290585,-25.39,-18.48,-1,968611,1052157,-7.94
2023/3/31,1240,2023/4/12,265965,274367,-3.06,11.2,1,751804,761572,-1.28
2023/2/24,1240,2023/3/10,239185,211683,12.99,-3.03,-2,485839,487205,-0.28
2023/1/31,1240,2023/2/10,246654,275522,-10.48,-20.23,-1,246654,275522,-10.48
2022/10/31,1240,2022/11/10,312492,293671,6.41,11.18,1,2774635,2440815,13.68
2022/9/30,1240,2022/10/11,281078,237157,18.52,-0.28,-1,2462143,2147144,14.67
2022/8/31,1240,2022/9/12,281860,248636,13.36,7.53,1,2181065,1909987,14.19
2022/7/29,1240,2022/8/10,262129,280792,-6.65,-10.38,-1,1899204,1661351,14.32
2022/6/30,1240,2022/7/8,292475,248171,17.85,0.01,4,1637076,1380559,18.58
2022/5/31,1240,2022/6/10,292443,237572,23.1,0.64,3,1344600,1132388,18.74
2022/4/29,1240,2022/5/10,290585,249389,16.52,5.91,2,1052157,894816,17.58
2022/3/31,1240,2022/4/11,274367,235368,16.57,29.61,1,761572,645427,18
2022/2/25,1240,2022/3/10,211683,190791,10.95,-23.17,-2,487205,410059,18.81
2022/1/26,1240,2022/2/14,275522,219268,25.66,-6.32,-1,275522,219268,25.66
2023/9/28,1256,2023/10/8,444032,482664,-8,-21.86,-2,3930896,3436999,14.37
2023/8/31,1256,2023/9/4,568276,581403,-2.26,-1.53,-1,3471421,2954035,17.51
2023/7/31,1256,2023/8/4,577090,475276,21.42,3.64,2,2903145,2372632,22.36
2023/6/30,1256,2023/7/4,556841,409929,35.84,23.05,1,2326055,1897356,22.59
2023/5/31,1256,2023/6/5,452538,399569,13.26,-5.27,-1,1755830,1483984,18.32
2023/4/28,1256,2023/5/5,477698,194594,145.48,28.59,3,1303292,1084415,20.18
2023/3/31,1256,2023/4/6,371475,333241,11.47,35.13,2,825594,889821,-7.22
2023/2/24,1256,2023/3/6,274907,173977,58.01,54.28,1,453090,556321,-18.56
2023/1/31,1256,2023/2/4,178183,382345,-53.4,-47.69,-1,178183,382345,-53.4
2023/9/28,1259,2023/10/6,517430,489931,5.61,-2.92,-2,4526347,4269190,6.02
2023/8/31,1259,2023/9/8,533004,524381,1.64,-2,-1,4008917,3779259,6.08
2023/7/31,1259,2023/8/9,543899,507739,7.12,3.75,3,3475913,3254878,6.79
2023/6/30,1259,2023/7/7,524226,475576,10.23,4.13,2,2932014,2747139,6.73
2023/5/31,1259,2023/6/9,503449,475404,5.9,7.39,1,2407788,2271563,6
2023/4/28,1259,2023/5/9,468795,457469,2.48,-0.93,-1,1904339,1796159,6.02
2023/3/31,1259,2023/4/10,473205,474960,-0.37,8.49,1,1435544,1338690,7.23
2023/2/24,1259,2023/3/9,436184,414356,5.27,-17.1,-1,962339,863730,11.42
2023/1/31,1259,2023/2/9,526155,449374,17.09,11.24,1,526155,449374,17.09
2023/9/28,1264,2023/10/8,537887,454924,18.24,4.86,3,4207807,3766152,11.73
2023/8/31,1264,2023/9/8,512933,456315,12.41,13.49,2,3669920,3311228,10.83
2023/7/31,1264,2023/8/8,451975,423243,6.79,2.39,1,3156987,2854913,10.58
2023/6/30,1264,2023/7/8,441417,385242,14.58,-6.01,-1,2705012,2431670,11.24
2023/5/31,1264,2023/6/8,469659,382058,22.93,2.93,1,2263595,2046428,10.61
2023/4/28,1264,2023/5/8,456288,448442,1.75,-14.29,-1,1793936,1664370,7.78
2023/3/31,1264,2023/4/8,532337,425770,25.03,38.76,1,1337648,1215928,10.01
2023/2/24,1264,2023/3/8,383636,268668,42.79,-9.02,-2,805311,790158,1.92
2023/1/31,1264,2023/2/8,421675,521490,-19.14,-30.25,-1,421675,521490,-19.14
2023/9/28,1268,2023/10/11,410264,388161,5.69,2.8,3,3609492,2613834,38.09
2023/8/31,1268,2023/9/8,399093,346625,15.14,2.16,2,3199228,2225673,43.74
2023/7/31,1268,2023/8/10,390642,304830,28.15,6.52,1,2800135,1879048,49.02
2023/6/30,1268,2023/7/10,366717,190794,92.21,-3.91,-1,2409493,1574218,53.06
2023/5/31,1268,2023/6/9,381629,143303,166.31,4.44,2,2042776,1383424,47.66
2023/4/28,1268,2023/5/10,365418,203488,79.58,4.62,1,1661147,1240121,33.95
2023/3/31,1268,2023/4/12,349266,312061,11.92,-4.22,-2,1295729,1036633,24.99
2023/2/24,1268,2023/3/10,364643,312197,16.8,-37.33,-1,946463,724572,30.62
2023/1/31,1268,2023/2/10,581820,412375,41.09,32.47,2,581820,412375,41.09
2023/9/28,1301,2023/10/11,16588777,18266287,-9.18,-5.22,-1,151395932,200581272,-24.52
2023/8/31,1301,2023/9/7,17501985,17450790,0.29,5.15,2,134807155,182314985,-26.06
2023/7/31,1301,2023/8/8,16645025,19936058,-16.51,4.73,1,117305170,164864195,-28.85
2023/6/30,1301,2023/7/10,15893871,23931750,-33.59,-2.83,-1,100660145,144928136,-30.54
2023/5/31,1301,2023/6/7,16356337,24846638,-34.17,0.99,1,84766274,120996386,-29.94
2023/4/28,1301,2023/5/9,16196620,25145986,-35.59,-19.49,-1,68409937,96149748,-28.85
2023/3/31,1301,2023/4/11,20116995,26474312,-24.01,13.73,2,52213317,71003763,-26.46
2023/2/24,1301,2023/3/7,17688186,20591656,-14.1,22.77,1,32096322,44529450,-27.92
2023/1/31,1301,2023/2/7,14408136,23937795,-39.81,-13.53,-2,14408136,23937795,-39.81
2023/9/28,1303,2023/10/11,22141297,27109813,-18.33,-6.16,-1,196763386,279412580,-29.58
2023/8/31,1303,2023/9/7,23595589,27507669,-14.22,9.67,2,174622089,252302767,-30.79
2023/7/31,1303,2023/8/8,21514529,27970940,-23.08,8.71,1,151026500,224795098,-32.82
2023/6/30,1303,2023/7/10,19790189,32151862,-38.45,-12.41,-1,129511971,196824158,-34.2
2023/5/31,1303,2023/6/7,22593257,32883176,-31.29,5.8,1,109721782,164672296,-33.37
2023/4/28,1303,2023/5/9,21354749,29697081,-28.09,-9.67,-1,87128525,131789120,-33.89
2023/3/31,1303,2023/4/11,23641103,37002485,-36.11,8.23,2,65773776,102092039,-35.57
2023/2/24,1303,2023/3/7,21842845,29823052,-26.76,7.65,1,42132673,65089554,-35.27
2023/1/31,1303,2023/2/7,20289828,35266502,-42.47,-15.24,-8,20289828,35266502,-42.47
2023/9/28,1304,2023/10/6,4506836,5389936,-16.38,-10.45,-1,39437006,51291057,-23.11
2023/8/31,1304,2023/9/7,5032636,5215901,-3.51,26.98,1,34930170,45901121,-23.9
2023/7/31,1304,2023/8/7,3963359,5657528,-29.95,-0.65,-2,29897534,40685220,-26.51
2023/6/30,1304,2023/7/7,3989480,6140523,-35.03,-11.26,-1,25934175,35027692,-25.96
2023/5/31,1304,2023/6/7,4495696,6065369,-25.88,5.17,1,21944695,28887169,-24.03
2023/4/28,1304,2023/5/8,4274766,5718382,-25.25,-9.73,-1,17448999,22821800,-23.54
2023/3/31,1304,2023/4/10,4735505,5732214,-17.39,5.07,2,13174233,17103418,-22.97
2023/2/24,1304,2023/3/7,4507156,5270388,-14.48,14.64,1,8438728,11371204,-25.79
2023/1/31,1304,2023/2/6,3931572,6100816,-35.56,-27,-1,3931572,6100816,-35.56
2022/10/31,1304,2022/11/7,5068232,6733585,-24.73,-5.97,-1,56359289,59143376,-4.71
2022/9/30,1304,2022/10/7,5389936,6396966,-15.74,3.34,1,51291057,52409791,-2.13
2022/8/31,1304,2022/9/7,5215901,6074485,-14.13,-7.81,-2,45901121,46012825,-0.24
2022/7/29,1304,2022/8/5,5657528,5995006,-5.63,-7.87,-1,40685220,39938340,1.87
2022/6/30,1304,2022/7/7,6140523,6053540,1.44,1.24,2,35027692,33943334,3.19
2022/5/31,1304,2022/6/8,6065369,5665595,7.06,6.07,1,28887169,27889794,3.58
2022/4/29,1304,2022/5/9,5718382,6028023,-5.14,-0.24,-1,22821800,22224199,2.69
2022/3/31,1304,2022/4/8,5732214,6209704,-7.69,8.76,1,17103418,16196176,5.6
2022/2/25,1304,2022/3/7,5270388,4669544,12.87,-13.61,-1,11371204,9986472,13.87
2022/1/26,1304,2022/2/10,6100816,5316928,14.74,5.41,1,6100816,5316928,14.74
2023/9/28,1305,2023/10/6,966666,1232717,-21.58,-29.88,-1,10485901,14130924,-25.79
2023/8/31,1305,2023/9/7,1378646,1190704,15.78,35.1,2,9519235,12898207,-26.2
2023/7/31,1305,2023/8/7,1020444,1560080,-34.59,0.58,1,8140589,11707503,-30.47
2023/6/30,1305,2023/7/7,1014593,1492779,-32.03,-13.79,-1,7120145,10147423,-29.83
2023/5/31,1305,2023/6/7,1176829,1631728,-27.88,2.46,1,6105552,8654644,-29.45
2023/4/28,1305,2023/5/8,1148546,1715260,-33.04,-1.3,-2,4928723,7022916,-29.82
2023/3/31,1305,2023/4/10,1163684,1845700,-36.95,-13.07,-1,3780177,5307656,-28.78
2023/2/24,1305,2023/3/7,1338693,1571715,-14.83,4.77,1,2616493,3461956,-24.42
2023/1/31,1305,2023/2/6,1277800,1890241,-32.4,-7.13,-1,1277800,1890241,-32.4
2023/9/28,1307,2023/10/6,838162,1021629,-17.96,-19.3,-1,7671609,8382900,-8.49
2023/8/31,1307,2023/9/8,1038632,1118509,-7.14,16.26,2,6833447,7361271,-7.17
2023/7/31,1307,2023/8/9,893367,923832,-3.3,22.58,1,5794815,6242762,-7.18
2023/6/30,1307,2023/7/10,728830,857800,-15.03,-11.51,-1,4901448,5318930,-7.85
2023/5/31,1307,2023/6/9,823622,860620,-4.3,11.41,1,4172618,4461130,-6.47
2023/4/28,1307,2023/5/8,739298,983242,-24.81,-14.05,-2,3348996,3600510,-6.99
2023/3/31,1307,2023/4/10,860166,1020535,-15.71,-10.36,-1,2609698,2617268,-0.29
2023/2/24,1307,2023/3/9,959537,759173,26.39,21.46,2,1749532,1596733,9.57
2023/1/31,1307,2023/2/8,789995,837560,-5.68,6.43,1,789995,837560,-5.68
2023/9/28,1308,2023/10/6,572692,769148,-25.54,-15.68,-1,5039561,7310903,-31.07
2023/8/31,1308,2023/9/7,679172,1082981,-37.29,21.33,2,4466869,6541755,-31.72
2023/7/31,1308,2023/8/7,559778,969456,-42.26,2.94,1,3787697,5458774,-30.61
2023/6/30,1308,2023/7/7,543794,893613,-39.15,-8.16,-1,3227919,4489318,-28.1
2023/5/31,1308,2023/6/7,592132,874100,-32.26,13.24,1,2684125,3595705,-25.35
2023/4/28,1308,2023/5/8,522892,579784,-9.81,-4.76,-2,2091993,2721605,-23.13
2023/3/31,1308,2023/4/10,549006,714113,-23.12,-3.02,-1,1569101,2141821,-26.74
2023/2/24,1308,2023/3/7,566122,668580,-15.32,24.7,1,1020095,1427708,-28.55
2023/1/31,1308,2023/2/6,453973,759128,-40.2,-45.25,-1,453973,759128,-40.2
2023/9/28,1309,2023/10/6,1491814,1497170,-0.36,6.82,3,11145874,14238436,-21.72
2023/8/31,1309,2023/9/7,1396557,1529912,-8.72,27.65,2,9654060,12741266,-24.23
2023/7/31,1309,2023/8/4,1094051,1586565,-31.04,1.9,1,8257503,11211354,-26.35
2023/6/30,1309,2023/7/7,1073664,1817648,-40.93,-13.96,-3,7163452,9624789,-25.57
2023/5/31,1309,2023/6/7,1247913,1633100,-23.59,-1.59,-2,6089788,7807141,-22
2023/4/28,1309,2023/5/5,1268082,1637667,-22.57,-8.57,-1,4841875,6174041,-21.58
2023/3/31,1309,2023/4/10,1386900,1640544,-15.46,15.45,2,3573793,4536374,-21.22
2023/2/24,1309,2023/3/7,1201305,1415449,-15.13,21.89,1,2186893,2895830,-24.48
2023/1/31,1309,2023/2/6,985589,1480381,-33.42,-27.65,-1,985589,1480381,-33.42
2022/10/31,1309,2022/11/7,1299689,1851988,-29.82,-13.19,-4,15538125,17312324,-10.25
2022/9/30,1309,2022/10/6,1497170,1813435,-17.44,-2.14,-3,14238436,15460336,-7.9
2022/8/31,1309,2022/9/6,1529912,1846662,-17.15,-3.57,-2,12741266,13646901,-6.64
2022/7/29,1309,2022/8/5,1586565,1696625,-6.49,-12.71,-1,11211354,11800239,-4.99
2022/6/30,1309,2022/7/7,1817648,1864035,-2.49,11.3,1,9624789,10103614,-4.74
2022/5/31,1309,2022/6/7,1633100,1827110,-10.62,-0.28,-2,7807141,8239579,-5.25
2022/4/29,1309,2022/5/9,1637667,1876788,-12.74,-0.18,-1,6174041,6412469,-3.72
2022/3/31,1309,2022/4/8,1640544,1845569,-11.11,15.9,1,4536374,4535681,0.02
2022/2/25,1309,2022/3/4,1415449,1233649,14.74,-4.39,-3,2895830,2690112,7.65
2022/1/26,1309,2022/2/10,1480381,1456463,1.64,-5.11,-2,1480381,1456463,1.64
2023/9/28,1310,2023/10/6,806466,874662,-7.8,-0.95,-1,6945191,10398690,-33.21
2023/8/31,1310,2023/9/8,814218,851722,-4.4,18.16,2,6138725,9524028,-35.54
2023/7/31,1310,2023/8/10,689103,1314555,-47.58,7.45,1,5324507,8672306,-38.6
2023/6/30,1310,2023/7/10,641308,1135720,-43.53,-9.92,-3,4635404,7357751,-37
2023/5/31,1310,2023/6/6,711900,1389847,-48.78,-26.14,-2,3994096,6222031,-35.81
2023/4/28,1310,2023/5/10,963801,1296574,-25.67,-16.87,-1,3282196,4832184,-32.08
2023/3/31,1310,2023/4/10,1159395,1296091,-10.55,103.67,1,2318395,3535609,-34.43
2023/2/24,1310,2023/3/7,569240,1121273,-49.23,-3.48,-2,1159000,2239518,-48.25
2023/1/31,1310,2023/2/8,589760,1118245,-47.26,-38.74,-1,589760,1118245,-47.26
2023/9/28,1312,2023/10/11,1366098,1407268,-2.93,6.36,3,11984991,14234676,-15.8
2023/8/31,1312,2023/9/8,1284350,1405126,-8.6,4.7,2,10618893,12827409,-17.22
2023/7/31,1312,2023/8/8,1226678,1382426,-11.27,10.61,1,9334543,11422283,-18.28
2023/6/30,1312,2023/7/7,1109039,1839479,-39.71,-19.08,-3,8107865,10039857,-19.24
2023/5/31,1312,2023/6/8,1370520,1854261,-26.09,-2.87,-2,6998826,8200378,-14.65
2023/4/28,1312,2023/5/9,1411037,1809407,-22.02,-12.39,-1,5628306,6346116,-11.31
2023/3/31,1312,2023/4/11,1610657,1711214,-5.88,21.93,3,4217270,4536710,-7.04
2023/2/24,1312,2023/3/10,1320956,1188212,11.17,2.75,2,2606612,2825496,-7.75
2023/1/31,1312,2023/2/9,1285657,1637284,-21.48,1.95,1,1285657,1637284,-21.48
2022/10/31,1312,2022/11/9,1387943,2005736,-30.8,-1.37,-1,15622619,18826882,-17.02
2022/9/30,1312,2022/10/7,1407268,1871954,-24.82,0.15,2,14234676,16821146,-15.38
2022/8/31,1312,2022/9/7,1405126,1877342,-25.15,1.64,1,12827409,14949192,-14.19
2022/7/29,1312,2022/8/9,1382426,1903047,-27.36,-24.85,-2,11422283,13071850,-12.62
2022/6/30,1312,2022/7/7,1839479,1955006,-5.91,-0.8,-1,10039857,11168803,-10.11
2022/5/31,1312,2022/6/9,1854261,2029279,-8.62,2.48,3,8200378,9213798,-11
2022/4/29,1312,2022/5/10,1809407,1949387,-7.18,5.74,2,6346116,7184518,-11.67
2022/3/31,1312,2022/4/11,1711214,1835254,-6.76,44.02,1,4536710,5235131,-13.34
2022/2/25,1312,2022/3/8,1188212,1660203,-28.43,-27.43,-4,2825496,3399877,-16.89
2022/1/26,1312,2022/2/11,1637284,1739674,-5.89,-6.98,-3,1637284,1739674,-5.89
2023/9/28,1313,2023/10/6,7063372,5098838,38.53,8.75,3,53343667,56279952,-5.22
2023/8/31,1313,2023/9/7,6494950,5052422,28.55,5.73,2,46173079,51008382,-9.48
2023/7/31,1313,2023/8/8,6142965,5993125,2.5,8.16,1,39595897,45897801,-13.73
2023/6/30,1313,2023/7/7,5679751,6930762,-18.05,-0.62,-3,33486482,39846005,-15.96
2023/5/31,1313,2023/6/8,5715364,6945761,-17.71,-9.65,-2,27918140,32877104,-15.08
2023/4/28,1313,2023/5/9,6326080,6512868,-2.87,-2.85,-1,22238270,25896704,-14.13
2023/3/31,1313,2023/4/11,6511571,8167285,-20.27,11.57,2,15907165,19195641,-17.13
2023/2/24,1313,2023/3/7,5836564,4895616,19.22,62.05,1,9410696,10912240,-13.76
2023/1/31,1313,2023/2/7,3601598,5982448,-39.8,-33.71,-2,3601598,5982448,-39.8
2022/10/31,1313,2022/11/8,5073138,6861565,-26.06,-0.5,-1,61544093,66972256,-8.11
2022/9/30,1313,2022/10/7,5098838,7428330,-31.36,0.92,1,56279952,60054413,-6.29
2022/8/31,1313,2022/9/7,5052422,7666218,-34.09,-15.7,-3,51008382,52720891,-3.25
2022/7/29,1313,2022/8/5,5993125,7362982,-18.6,-13.53,-2,45897801,45134011,1.69
2022/6/30,1313,2022/7/7,6930762,6964983,-0.49,-0.22,-1,39846005,37923382,5.07
2022/5/31,1313,2022/6/8,6945761,6407063,8.41,6.65,1,32877104,31020638,5.98
2022/4/29,1313,2022/5/6,6512868,7594888,-14.25,-20.26,-1,25896704,24661821,5.01
