m_date,company_id,revenue_release_date,revenue_m,revenue_m_lastyear, revenue_vs_lastyear_ratio, revenue_mom_ratio, revenue_growth_month,cumulative_revenue,cumulative_revenue_lastyear, cumulative_revenue_vs_lastyear_ratio
2023/11/30,1905,2023/12/11,1771057 ,1897808 ,-6.68 ,-6.06 ,-1 ,19125788 ,21862089 ,-12.52 
2023/11/30,1906,2023/12/5,274674 ,391013 ,-29.75 ,-20.18 ,-1 ,3149466 ,4345624 ,-27.53 
2023/11/30,1907,2023/12/11,6562940 ,6409082 ,2.40 ,0.22 ,4 ,67225043 ,73369659 ,-8.37 
2023/11/30,1909,2023/12/5,3917114 ,4356263 ,-10.08 ,-2.69 ,-2 ,42363119 ,48571582 ,-12.78 
2023/11/30,2002,2023/12/11,29862767 ,32018052 ,-6.73 ,2.79 ,1 ,333847201 ,418596238 ,-20.25 
2023/11/30,2006,2023/12/5,5487900 ,4220548 ,30.03 ,4.96 ,1 ,55671355 ,54688050 ,1.80 
2023/11/30,2007,2023/12/8,393602 ,463115 ,-15.01 ,-8.84 ,-1 ,4621440 ,6400604 ,-27.80 
2023/11/30,2008,2023/12/8,110165 ,190464 ,-42.16 ,13.43 ,1 ,1344182 ,2013375 ,-33.24 
2023/11/30,2009,2023/12/7,279414 ,218789 ,27.71 ,27.95 ,1 ,2420596 ,2710784 ,-10.70 
2023/11/30,2010,2023/12/11,1758868 ,1886191 ,-6.75 ,4.41 ,1 ,19364503 ,22854038 ,-15.27 
2023/11/30,2012,2023/12/8,751611 ,850850 ,-11.66 ,5.98 ,2 ,7699221 ,10143642 ,-24.10 
2023/11/30,2013,2023/12/8,1387954 ,1625204 ,-14.60 ,0.56 ,2 ,17007260 ,17443028 ,-2.50 
2023/11/30,2014,2023/12/8,2989671 ,2973724 ,0.54 ,-0.07 ,-3 ,34640429 ,42058975 ,-17.64 
2023/11/30,2015,2023/12/6,2794630 ,3169502 ,-11.83 ,-12.00 ,-1 ,31776759 ,35346327 ,-10.10 
2023/11/30,2017,2023/12/11,227226 ,206995 ,9.77 ,32.57 ,1 ,2747083 ,3364288 ,-18.35 
2023/11/30,2020,2023/12/8,483651 ,572683 ,-15.55 ,17.84 ,1 ,6450453 ,6097565 ,5.79 
2023/11/30,2022,2023/12/8,634484 ,799751 ,-20.66 ,-16.41 ,-2 ,7999208 ,9113738 ,-12.23 
2023/11/30,2023,2023/12/8,6381835 ,5312633 ,20.13 ,1.55 ,1 ,67552194 ,78245131 ,-13.67 
2023/11/30,2024,2023/12/11,83942 ,84899 ,-1.13 ,3.66 ,2 ,829194 ,1092310 ,-24.09 
2023/11/30,2025,2023/12/7,36420 ,110969 ,-67.18 ,-77.23 ,-2 ,638807 ,1208944 ,-47.16 
2023/11/30,2027,2023/12/8,7036468 ,7520371 ,-6.43 ,-16.96 ,-1 ,95189068 ,106983404 ,-11.02 
2023/11/30,2028,2023/12/8,865987 ,1299392 ,-33.35 ,1.82 ,3 ,9459211 ,11677088 ,-18.99 
2023/11/30,2029,2023/12/8,1105867 ,727255 ,52.06 ,-1.51 ,-1 ,11161451 ,11991817 ,-6.92 
2023/11/30,2030,2023/12/7,982928 ,1118266 ,-12.10 ,-2.41 ,-3 ,11849950 ,15215133 ,-22.12 
2023/11/30,2031,2023/12/6,1519667 ,1387190 ,9.55 ,27.55 ,1 ,14657379 ,15880408 ,-7.70 
2023/11/30,2032,2023/12/7,240774 ,248049 ,-2.93 ,8.89 ,1 ,2603327 ,3050263 ,-14.65 
2023/11/30,2033,2023/12/7,52301 ,58269 ,-10.24 ,23.93 ,1 ,529994 ,746263 ,-28.98 
2023/11/30,2034,2023/12/8,1089958 ,1158869 ,-5.95 ,-17.93 ,-1 ,14192278 ,15731648 ,-9.79 
2023/11/30,2035,2023/12/11,735653 ,1259388 ,-41.59 ,10.60 ,1 ,9976340 ,13100530 ,-23.85 
2023/11/30,2038,2023/12/8,896843 ,886895 ,1.12 ,6.78 ,2 ,8506223 ,10242105 ,-16.95 
2023/11/30,2049,2023/12/6,1912063 ,1802808 ,6.06 ,-4.40 ,-2 ,22787216 ,27635778 ,-17.54 
2023/11/30,2059,2023/12/6,610458 ,654596 ,-6.74 ,-0.79 ,-1 ,5123958 ,7186551 ,-28.70 
2023/11/30,2061,2023/12/8,85505 ,94068 ,-9.10 ,32.95 ,1 ,803231 ,834185 ,-3.71 
2023/11/30,2062,2023/12/7,679626 ,576570 ,17.87 ,2.90 ,1 ,6783026 ,7586198 ,-10.59 
2023/11/30,2063,2023/12/5,95672 ,128042 ,-25.28 ,-21.07 ,-3 ,1320106 ,1312573 ,0.57 
2023/11/30,2064,2023/12/11,128516 ,142193 ,-9.62 ,4.00 ,2 ,1314748 ,2013510 ,-34.70 
2023/11/30,2065,2023/12/6,209363 ,223523 ,-6.33 ,1.35 ,5 ,2113928 ,2365802 ,-10.65 
2023/11/30,2066,2023/12/7,241059 ,243598 ,-1.04 ,15.59 ,1 ,2556204 ,2628538 ,-2.75 
2023/11/30,2067,2023/12/7,77836 ,115615 ,-32.68 ,-2.96 ,-2 ,1078617 ,1118416 ,-3.56 
2023/11/30,2069,2023/12/7,959585 ,1113525 ,-13.82 ,9.87 ,1 ,10897419 ,13120212 ,-16.94 
2023/11/30,2070,2023/12/8,63151 ,48606 ,29.92 ,48.96 ,1 ,520728 ,554672 ,-6.12 
2023/11/30,2073,2023/12/8,54551 ,47248 ,15.46 ,23.98 ,4 ,471939 ,561071 ,-15.89 
2023/11/30,2101,2023/12/6,616624 ,456951 ,34.94 ,-12.72 ,-2 ,7206354 ,6847659 ,5.24 
2023/11/30,2102,2023/12/6,15445 ,145219 ,-89.36 ,33.35 ,1 ,460535 ,1542414 ,-70.14 
2023/11/30,2103,2023/12/6,2801696 ,2618834 ,6.98 ,4.58 ,2 ,29025375 ,31567551 ,-8.05 
2023/11/30,2104,2023/12/11,1466769 ,1759454 ,-16.63 ,-14.90 ,-1 ,16618177 ,21754584 ,-23.61 
2023/11/30,2105,2023/12/8,8069992 ,7735672 ,4.32 ,5.67 ,1 ,89093140 ,90957238 ,-2.05 
2023/11/30,2106,2023/12/11,2985717 ,2739628 ,8.98 ,0.70 ,2 ,31813082 ,36153176 ,-12.00 
2023/11/30,2107,2023/12/8,85956 ,167383 ,-48.65 ,-7.26 ,-1 ,1233412 ,1795582 ,-31.31 
2023/11/30,2108,2023/12/6,670708 ,746777 ,-10.19 ,0.95 ,1 ,8181136 ,10929829 ,-25.15 
2023/11/30,2109,2023/12/11,380184 ,413863 ,-8.14 ,-4.20 ,-1 ,4223111 ,5007769 ,-15.67 
2023/11/30,2114,2023/12/8,137724 ,140076 ,-1.68 ,1.16 ,4 ,1419638 ,1705318 ,-16.75 
2023/11/30,2115,2023/12/6,241689 ,207748 ,16.34 ,0.72 ,1 ,2360791 ,2809319 ,-15.97 
2023/11/30,2201,2023/12/11,7396599 ,7160866 ,3.29 ,-1.65 ,-1 ,73951757 ,70029143 ,5.60 
2023/11/30,2204,2023/12/8,3750656 ,2423667 ,54.75 ,0.84 ,3 ,35178975 ,26930573 ,30.63 
2023/11/30,2206,2023/12/11,5033368 ,4151708 ,21.24 ,-7.32 ,-1 ,59872788 ,46708914 ,28.18 
2023/11/30,2207,2023/12/11,22986125 ,21076318 ,9.06 ,5.87 ,2 ,249955587 ,218302226 ,14.50 
2023/11/30,2208,2023/12/11,1613974 ,1893860 ,-14.78 ,0.33 ,2 ,20071093 ,20059567 ,0.06 
2023/11/30,2211,2023/12/8,550560 ,771906 ,-28.68 ,5.78 ,1 ,10190762 ,10723719 ,-4.97 
2023/11/30,2221,2023/12/11,127943 ,103124 ,24.07 ,-13.27 ,-2 ,1335314 ,1646656 ,-18.91 
2023/11/30,2227,2023/12/8,2050613 ,2371208 ,-13.52 ,-17.61 ,-2 ,24213320 ,21658856 ,11.79 
2023/11/30,2228,2023/12/11,392764 ,363680 ,8.00 ,-13.43 ,-1 ,4461515 ,4010338 ,11.25 
2023/11/30,2230,2023/12/6,83624 ,46546 ,79.66 ,25.58 ,3 ,579617 ,460144 ,25.96 
2023/11/30,2231,2023/12/6,291650 ,395583 ,-26.27 ,-16.95 ,-2 ,3974527 ,3536410 ,12.39 
2023/11/30,2233,2023/12/6,319698 ,274052 ,16.66 ,16.30 ,1 ,3067218 ,3121615 ,-1.74 
2023/11/30,2235,2023/12/6,52824 ,46935 ,12.55 ,-12.94 ,-1 ,532560 ,691193 ,-22.95 
2023/11/30,2236,2023/12/11,178163 ,136253 ,30.76 ,-15.96 ,-1 ,1692766 ,1278686 ,32.38 
2023/11/30,2239,2023/12/11,2092982 ,2124426 ,-1.48 ,-1.47 ,-1 ,21794336 ,20239572 ,7.68 
2023/11/30,2241,2023/12/4,94300 ,51467 ,83.22 ,1.03 ,11 ,816966 ,679526 ,20.23 
2023/11/30,2243,2023/12/8,158916 ,80312 ,97.87 ,-34.70 ,-2 ,1381914 ,1550168 ,-10.85 
2023/11/30,2247,2023/12/11,3304182 ,3829804 ,-13.72 ,-6.96 ,-2 ,47394802 ,40581237 ,16.79 
2023/11/30,2250,2023/12/11,383091 ,333246 ,14.96 ,13.80 ,1 ,3315370 ,3329894 ,-0.44 
2023/11/30,2301,2023/12/8,12347799 ,14845042 ,-16.82 ,0.89 ,1 ,136011138 ,160120440 ,-15.06 
2023/11/30,2302,2023/12/11,45130 ,83652 ,-46.05 ,-10.60 ,-4 ,668658 ,823395 ,-18.79 
2023/11/30,2303,2023/12/6,18787670 ,22545442 ,-16.67 ,-2.10 ,-1 ,205553774 ,257759255 ,-20.25 
2023/11/30,2305,2023/12/8,58884 ,58444 ,0.75 ,47.45 ,1 ,508917 ,514116 ,-1.01 
2023/11/30,2308,2023/12/11,33648554 ,35707731 ,-5.77 ,-2.96 ,-3 ,369529803 ,350021189 ,5.57 
2023/11/30,2312,2023/12/8,15254106 ,17683243 ,-13.74 ,0.95 ,1 ,148652361 ,166434080 ,-10.68 
2023/11/30,2313,2023/12/5,7004989 ,7105632 ,-1.42 ,-4.28 ,-1 ,61275647 ,70517436 ,-13.11 
2023/11/30,2314,2023/12/8,140760 ,410812 ,-65.74 ,-25.58 ,-1 ,3243283 ,4073550 ,-20.38 
2023/11/30,2316,2023/12/8,286496 ,367032 ,-21.94 ,5.99 ,1 ,3210472 ,4819931 ,-33.39 
2023/11/30,2317,2023/12/5,650021114 ,551092114 ,17.95 ,-12.30 ,-1 ,5699446567 ,5992602327 ,-4.89 
2023/11/30,2321,2023/12/6,67254 ,81973 ,-17.96 ,-4.40 ,-1 ,718298 ,929591 ,-22.73 
2023/11/30,2323,2023/12/8,626579 ,671055 ,-6.63 ,-7.91 ,-1 ,6779387 ,7150359 ,-5.19 
2023/11/30,2324,2023/12/8,84639578 ,81336751 ,4.06 ,-3.26 ,-1 ,877177222 ,1000723673 ,-12.35 
2023/11/30,2327,2023/12/7,9350393 ,10002992 ,-6.52 ,3.19 ,1 ,98658453 ,112068407 ,-11.97 
2023/11/30,2328,2023/12/7,2254874 ,2827859 ,-20.26 ,14.32 ,1 ,23394498 ,23840474 ,-1.87 
2023/11/30,2329,2023/12/7,1611459 ,1239696 ,29.99 ,-0.78 ,-2 ,15189666 ,14371598 ,5.69 
2023/11/30,2330,2023/12/8,206026179 ,222705993 ,-7.49 ,-15.29 ,-1 ,1985435975 ,2071331050 ,-4.15 
2023/11/30,2331,2023/12/8,1442878 ,1759770 ,-18.01 ,14.16 ,1 ,18120009 ,29553809 ,-38.69 
2023/11/30,2332,2023/12/8,1294428 ,1546963 ,-16.32 ,0.31 ,1 ,14816472 ,15764657 ,-6.01 
2023/11/30,2337,2023/12/7,1808910 ,2765340 ,-34.59 ,-16.49 ,-3 ,25790848 ,40905262 ,-36.95 
2023/11/30,2338,2023/12/7,623159 ,693881 ,-10.19 ,1.69 ,1 ,6554487 ,7141193 ,-8.22 
2023/11/30,2340,2023/12/8,326337 ,296148 ,10.19 ,-9.90 ,-2 ,3653781 ,4286444 ,-14.76 
2023/11/30,2342,2023/12/8,105302 ,163631 ,-35.65 ,-10.05 ,-3 ,1392843 ,2000022 ,-30.36 
2023/11/30,2344,2023/12/7,6368389 ,6519979 ,-2.33 ,1.12 ,1 ,68498770 ,88052115 ,-22.21 
2023/11/30,2345,2023/12/6,6850257 ,6817141 ,0.49 ,-4.57 ,-2 ,76260813 ,68435006 ,11.44 
2023/11/30,2347,2023/12/7,39335926 ,35949546 ,9.42 ,22.86 ,1 ,354501157 ,384930923 ,-7.91 
2023/11/30,2348,2023/12/5,552178 ,495717 ,11.39 ,-0.11 ,-1 ,4714014 ,4395954 ,7.24 
2023/11/30,2349,2023/12/11,606142 ,714330 ,-15.15 ,-15.09 ,-1 ,6942809 ,7095433 ,-2.15 
2023/11/30,2351,2023/12/8,888752 ,981177 ,-9.42 ,1.94 ,1 ,10017960 ,10792864 ,-7.18 
2023/11/30,2352,2023/12/5,17165421 ,19193236 ,-10.57 ,0.44 ,1 ,187183826 ,221844942 ,-15.62 
2023/11/30,2353,2023/12/11,20109865 ,18906052 ,6.37 ,3.92 ,1 ,217628226 ,252538178 ,-13.82 
2023/11/30,2354,2023/12/5,3543677 ,10298334 ,-65.59 ,-34.34 ,-3 ,71343700 ,79318422 ,-10.05 
2023/11/30,2355,2023/12/8,1543072 ,1559410 ,-1.05 ,6.88 ,1 ,15392833 ,16228427 ,-5.15 
2023/11/30,2356,2023/12/8,44140199 ,44135982 ,0.01 ,9.25 ,1 ,471216878 ,501423209 ,-6.02 
2023/11/30,2357,2023/12/8,43150485 ,45744255 ,-5.67 ,2.44 ,1 ,447427982 ,496177929 ,-9.83 
2023/11/30,2358,2023/12/8,44166 ,98824 ,-55.31 ,-43.65 ,-1 ,890417 ,1577725 ,-43.56 
2023/11/30,2359,2023/12/8,236029 ,537949 ,-56.12 ,-26.88 ,-2 ,3708443 ,4882829 ,-24.05 
2023/11/30,2360,2023/12/11,1477661 ,1874976 ,-21.19 ,-17.75 ,-1 ,16925806 ,20600983 ,-17.84 
2023/11/30,2362,2023/12/7,2401702 ,1661164 ,44.58 ,-3.36 ,-2 ,22515394 ,20526636 ,9.69 
2023/11/30,2363,2023/12/7,12008 ,11542 ,4.04 ,-5.21 ,-2 ,176694 ,161595 ,9.34 
2023/11/30,2364,2023/12/8,137176 ,98679 ,39.01 ,66.12 ,1 ,1006584 ,852205 ,18.12 
2023/11/30,2365,2023/12/6,69565 ,41344 ,68.26 ,16.22 ,1 ,701861 ,955848 ,-26.57 
2023/11/30,2367,2023/12/8,1298332 ,1330466 ,-2.42 ,4.81 ,1 ,13868477 ,16359188 ,-15.23 
2023/11/30,2368,2023/12/7,3022816 ,2910006 ,3.88 ,2.39 ,5 ,27489042 ,30227000 ,-9.06 
2023/11/30,2369,2023/12/8,465477 ,392298 ,18.65 ,-7.92 ,-1 ,5171056 ,5545281 ,-6.75 
2023/11/30,2371,2023/12/8,4779182 ,4051237 ,17.97 ,36.56 ,1 ,44088750 ,30126411 ,46.35 
2023/11/30,2373,2023/12/8,921799 ,1080780 ,-14.71 ,-3.11 ,-1 ,10590353 ,11548839 ,-8.30 
2023/11/30,2374,2023/12/8,459247 ,426455 ,7.69 ,-0.34 ,-3 ,4528783 ,4918194 ,-7.92 
2023/11/30,2375,2023/12/6,409985 ,423814 ,-3.26 ,9.55 ,1 ,4419115 ,5427037 ,-18.57 
2023/11/30,2376,2023/12/8,15915793 ,10861177 ,46.54 ,-5.07 ,-1 ,124049612 ,98439426 ,26.02 
2023/11/30,2377,2023/12/8,18064202 ,14846623 ,21.67 ,-5.66 ,-1 ,171022796 ,168121327 ,1.73 
2023/11/30,2379,2023/12/6,7806492 ,7295772 ,7.00 ,-0.75 ,-2 ,88266405 ,105412515 ,-16.27 
2023/11/30,2380,2023/12/6,251441 ,230391 ,9.14 ,12.28 ,2 ,1752316 ,2658511 ,-34.09 
2023/11/30,2382,2023/12/8,103600595 ,112096960 ,-7.58 ,13.36 ,1 ,992708156 ,1175211310 ,-15.53 
2023/11/30,2383,2023/12/5,4224837 ,3026947 ,39.57 ,-2.85 ,-1 ,36987398 ,35955982 ,2.87 
2023/11/30,2385,2023/12/6,8219515 ,9643687 ,-14.77 ,-0.23 ,-2 ,90351834 ,107181963 ,-15.70 
2023/11/30,2387,2023/12/8,1846538 ,2378068 ,-22.35 ,-1.98 ,-3 ,19896876 ,22847759 ,-12.92 
2023/11/30,2388,2023/12/8,1788791 ,1040254 ,71.96 ,74.74 ,2 ,11246055 ,8657156 ,29.90 
2023/11/30,2390,2023/12/8,54708 ,47279 ,15.71 ,11.29 ,1 ,578522 ,519999 ,11.25 
2023/11/30,2392,2023/12/8,10596128 ,8990178 ,17.86 ,8.29 ,3 ,81474925 ,85280947 ,-4.46 
2023/11/30,2393,2023/12/6,1498582 ,1538372 ,-2.59 ,1.40 ,1 ,16363655 ,18444307 ,-11.28 
2023/11/30,2395,2023/12/7,5198945 ,5816014 ,-10.61 ,1.41 ,4 ,59755767 ,63109643 ,-5.31 
2023/11/30,2397,2023/12/4,831162 ,1424105 ,-41.64 ,19.94 ,1 ,13026742 ,14656818 ,-11.12 
2023/11/30,2399,2023/12/11,183172 ,164203 ,11.55 ,-22.10 ,-1 ,2199135 ,2080267 ,5.71 
2023/11/30,2401,2023/12/11,487166 ,367086 ,32.71 ,5.24 ,1 ,5107518 ,6347006 ,-19.53 
2023/11/30,2402,2023/12/1,753142 ,764036 ,-1.43 ,0.30 ,1 ,7870960 ,7036089 ,11.87 
2023/11/30,2404,2023/12/11,6312249 ,4530458 ,39.33 ,7.06 ,1 ,62945841 ,41112771 ,53.11 
2023/11/30,2405,2023/12/7,163730 ,132847 ,23.25 ,27.94 ,1 ,1567000 ,1612246 ,-2.81 
2023/11/30,2406,2023/12/11,329804 ,534458 ,-38.29 ,18.66 ,1 ,3311458 ,6343769 ,-47.80 
2023/11/30,2408,2023/12/5,2874000 ,2771137 ,3.71 ,7.72 ,1 ,26730358 ,54552026 ,-51.00 
2023/11/30,2409,2023/12/8,20181223 ,17475404 ,15.48 ,-4.66 ,-2 ,225967641 ,228795840 ,-1.24 
2023/11/30,2412,2023/12/11,20230142 ,19309438 ,4.77 ,4.04 ,4 ,201006994 ,195777789 ,2.67 
2023/11/30,2413,2023/12/7,390538 ,463224 ,-15.69 ,20.80 ,1 ,4310624 ,4346126 ,-0.82 
2023/11/30,2414,2023/12/8,1820877 ,1999317 ,-8.93 ,-7.53 ,-3 ,21427833 ,23087315 ,-7.19 
2023/11/30,2415,2023/12/4,214233 ,140216 ,52.79 ,-2.68 ,-1 ,2051746 ,2148127 ,-4.49 
2023/11/30,2417,2023/12/5,279184 ,320664 ,-12.94 ,7.92 ,1 ,2998806 ,3683357 ,-18.58 
2023/11/30,2419,2023/12/4,772950 ,1139484 ,-32.17 ,111.68 ,1 ,8333531 ,10938788 ,-23.82 
2023/11/30,2420,2023/12/11,169849 ,210246 ,-19.21 ,-8.18 ,-1 ,1977512 ,2457162 ,-19.52 
2023/11/30,2421,2023/12/6,1195262 ,1316966 ,-9.24 ,10.68 ,2 ,11923963 ,12940648 ,-7.86 
2023/11/30,2423,2023/12/8,273332 ,263606 ,3.69 ,6.08 ,1 ,2704117 ,2624175 ,3.05 
2023/11/30,2424,2023/12/8,6792 ,9895 ,-31.36 ,77.48 ,1 ,73495 ,63687 ,15.40 
2023/11/30,2425,2023/12/8,761989 ,561258 ,35.76 ,60.96 ,1 ,6259974 ,5638757 ,11.02 
2023/11/30,2426,2023/12/8,198741 ,169301 ,17.39 ,4.71 ,2 ,2067215 ,2268350 ,-8.87 
2023/11/30,2427,2023/12/8,366327 ,369676 ,-0.91 ,33.25 ,1 ,3319544 ,3304706 ,0.45 
2023/11/30,2428,2023/12/7,621016 ,623679 ,-0.43 ,11.83 ,1 ,6475091 ,6839037 ,-5.32 
2023/11/30,2429,2023/12/8,17323 ,43002 ,-59.72 ,-27.25 ,-5 ,452127 ,484590 ,-6.70 
2023/11/30,2430,2023/12/8,1528034 ,1659399 ,-7.92 ,-4.15 ,-4 ,18381110 ,20503981 ,-10.35 
2023/11/30,2431,2023/12/8,34230 ,66127 ,-48.24 ,-35.70 ,-1 ,547026 ,957084 ,-42.84 
2023/11/30,2433,2023/12/8,240322 ,254546 ,-5.59 ,1.15 ,1 ,2642370 ,2928789 ,-9.78 
2023/11/30,2434,2023/12/8,4141 ,7313 ,-43.37 ,-43.97 ,-2 ,56269 ,86334 ,-34.82 
2023/11/30,2436,2023/12/5,280290 ,229978 ,21.88 ,-2.93 ,-1 ,2660554 ,2674119 ,-0.51 
2023/11/30,2438,2023/12/8,5986 ,9093 ,-34.17 ,-20.57 ,-4 ,111241 ,199947 ,-44.36 
2023/11/30,2439,2023/12/5,4068222 ,3124607 ,30.20 ,-10.39 ,-1 ,33582867 ,32463173 ,3.45 
2023/11/30,2440,2023/12/8,283907 ,254514 ,11.55 ,10.89 ,1 ,2662747 ,2889365 ,-7.84 
2023/11/30,2441,2023/12/7,1210870 ,1045051 ,15.87 ,4.48 ,2 ,12413068 ,14988930 ,-17.19 
2023/11/30,2442,2023/12/8,13604 ,9963 ,36.55 ,2.67 ,1 ,1313335 ,536022 ,145.02 
2023/11/30,2443,2023/12/8,7076 ,1597 ,343.08 ,952.98 ,2 ,15601 ,21333 ,-26.87 
2023/11/30,2444,2023/12/8,181568 ,240203 ,-24.41 ,-6.34 ,-1 ,1711977 ,1652065 ,3.63 
2023/11/30,2449,2023/12/6,2844155 ,2877778 ,-1.17 ,-1.19 ,-1 ,30247930 ,33849126 ,-10.64 
2023/11/30,2450,2023/12/8,2949804 ,2827687 ,4.32 ,-3.89 ,-1 ,28929668 ,28362961 ,2.00 
2023/11/30,2451,2023/12/8,877974 ,898683 ,-2.30 ,-3.83 ,-2 ,9596401 ,11324916 ,-15.26 
2023/11/30,2453,2023/12/7,707091 ,679837 ,4.01 ,22.41 ,1 ,5529400 ,5234547 ,5.63 
2023/11/30,2454,2023/12/8,43071172 ,36124647 ,19.23 ,0.61 ,2 ,389766344 ,510110818 ,-23.59 
2023/11/30,2455,2023/12/5,325709 ,147708 ,120.51 ,2.85 ,5 ,2399555 ,2420506 ,-0.87 
2023/11/30,2457,2023/12/8,1028813 ,1476874 ,-30.34 ,-0.15 ,-1 ,11475025 ,12937076 ,-11.30 
2023/11/30,2458,2023/12/5,1076944 ,679962 ,58.38 ,0.10 ,1 ,11101243 ,12437670 ,-10.74 
2023/11/30,2459,2023/12/8,649968 ,658898 ,-1.36 ,-3.18 ,-3 ,6855798 ,7181984 ,-4.54 
2023/11/30,2460,2023/12/7,251388 ,232024 ,8.35 ,17.85 ,1 ,2305743 ,2655444 ,-13.17 
2023/11/30,2461,2023/12/11,480348 ,536032 ,-10.39 ,0.64 ,2 ,5157409 ,5913784 ,-12.79 
2023/11/30,2462,2023/12/11,380278 ,391175 ,-2.79 ,5.01 ,1 ,3616104 ,4387623 ,-17.58 
2023/11/30,2464,2023/12/11,692078 ,890710 ,-22.30 ,9.26 ,1 ,8073936 ,9835405 ,-17.91 
2023/11/30,2465,2023/12/8,710103 ,352846 ,101.25 ,69.17 ,1 ,3684153 ,4812799 ,-23.45 
2023/11/30,2466,2023/12/11,48382 ,64628 ,-25.14 ,6.34 ,1 ,1014170 ,1327158 ,-23.58 
2023/11/30,2467,2023/12/8,412285 ,398755 ,3.39 ,52.09 ,1 ,3283760 ,4940435 ,-33.53 
2023/11/30,2468,2023/12/11,182845 ,214384 ,-14.71 ,-28.27 ,-1 ,2189282 ,2009040 ,8.97 
2023/11/30,2471,2023/12/8,75432 ,74213 ,1.64 ,1.09 ,2 ,727900 ,717237 ,1.49 
2023/11/30,2472,2023/12/7,804869 ,819016 ,-1.73 ,8.34 ,1 ,8176405 ,9574338 ,-14.60 
2023/11/30,2474,2023/12/6,1181932 ,2250352 ,-47.48 ,8.10 ,1 ,17042788 ,26202013 ,-34.96 
2023/11/30,2476,2023/12/7,494091 ,583022 ,-15.25 ,5.25 ,1 ,5253145 ,6205181 ,-15.34 
2023/11/30,2477,2023/12/8,213423 ,221168 ,-3.50 ,4.96 ,1 ,2168296 ,3303675 ,-34.37 
2023/11/30,2478,2023/12/8,400290 ,397739 ,0.64 ,-0.26 ,-1 ,4236487 ,4646491 ,-8.82 
2023/11/30,2480,2023/12/8,527406 ,588138 ,-10.33 ,-27.06 ,-1 ,6549910 ,6019975 ,8.80 
2023/11/30,2481,2023/12/11,1027357 ,978434 ,5.00 ,2.23 ,1 ,11709254 ,12329434 ,-5.03 
2023/11/30,2482,2023/12/6,86216 ,152305 ,-43.39 ,3.69 ,1 ,1372346 ,1101586 ,24.58 
2023/11/30,2483,2023/12/5,144289 ,167155 ,-13.68 ,2.08 ,1 ,1652689 ,2072783 ,-20.27 
2023/11/30,2484,2023/12/8,199193 ,227135 ,-12.30 ,7.75 ,1 ,2170364 ,3056288 ,-28.99 
2023/11/30,2485,2023/12/7,401423 ,721428 ,-44.36 ,-13.37 ,-4 ,5422888 ,5975862 ,-9.25 
2023/11/30,2486,2023/12/4,493635 ,404346 ,22.08 ,4.18 ,6 ,4594306 ,4824884 ,-4.78 
2023/11/30,2488,2023/12/8,196548 ,238103 ,-17.45 ,-10.32 ,-2 ,2240982 ,2861400 ,-21.68 
2023/11/30,2489,2023/12/8,1345562 ,1207362 ,11.45 ,-18.36 ,-2 ,15098533 ,15214414 ,-0.76 
2023/11/30,2491,2023/12/11,18392 ,122147 ,-84.94 ,-0.82 ,-1 ,174878 ,-201390 ,186.84 
2023/11/30,2492,2023/12/8,2807530 ,2678244 ,4.83 ,3.00 ,1 ,30255493 ,32960204 ,-8.21 
2023/11/30,2493,2023/12/8,287978 ,269586 ,6.82 ,4.83 ,1 ,3046674 ,3138685 ,-2.93 
2023/11/30,2495,2023/12/8,119740 ,184246 ,-35.01 ,-10.32 ,-2 ,1290055 ,1346683 ,-4.20 
2023/11/30,2496,2023/12/6,68481 ,62183 ,10.13 ,-1.30 ,-3 ,695401 ,638089 ,8.98 
2023/11/30,2497,2023/12/6,366101 ,420938 ,-13.03 ,9.70 ,1 ,3389612 ,3223773 ,5.14 
2023/11/30,2498,2023/12/6,348402 ,389373 ,-10.52 ,61.34 ,1 ,3782816 ,3888373 ,-2.71 
2023/11/30,2501,2023/12/8,1479586 ,4256927 ,-65.24 ,132.51 ,1 ,11561177 ,14563432 ,-20.62 
2023/11/30,2504,2023/12/8,1923699 ,1951892 ,-1.44 ,4.20 ,2 ,19122561 ,19415760 ,-1.51 
2023/11/30,2505,2023/12/8,69937 ,222435 ,-68.56 ,-0.35 ,-1 ,574797 ,3882723 ,-85.20 
2023/11/30,2506,2023/12/8,192517 ,55124 ,249.24 ,32.16 ,3 ,1084116 ,786203 ,37.89 
2023/11/30,2509,2023/12/8,17660 ,17411 ,1.43 ,-10.91 ,-1 ,203387 ,185735 ,9.50 
2023/11/30,2511,2023/12/5,585436 ,633730 ,-7.62 ,-7.40 ,-1 ,7484164 ,11733750 ,-36.22 
2023/11/30,2514,2023/12/8,2062838 ,726027 ,184.13 ,5.35 ,1 ,15666414 ,7952691 ,97.00 
2023/11/30,2515,2023/12/8,1792545 ,1488469 ,20.43 ,14.98 ,1 ,17163667 ,13425025 ,27.85 
2023/11/30,2516,2023/12/8,845709 ,641382 ,31.86 ,2.47 ,1 ,7815102 ,6161429 ,26.84 
2023/11/30,2520,2023/12/8,1677792 ,3336301 ,-49.71 ,-12.89 ,-1 ,17507373 ,19148630 ,-8.57 
2023/11/30,2524,2023/12/8,384154 ,231493 ,65.95 ,257.38 ,1 ,2258752 ,2561080 ,-11.80 
2023/11/30,2527,2023/12/8,30631 ,38669 ,-20.79 ,-7.42 ,-1 ,2198275 ,1360743 ,61.55 
