company_id,market_type,industry,company_name,industry_name,capital
1307 ,TSE,3,三芳,塑膠工業,3978181260
1308 ,TSE,3,亞聚,塑膠工業,5937439190
1309 ,TSE,3,台達化,塑膠工業,3975868480
1310 ,TSE,3,台苯,塑膠工業,5278697640
1312 ,TSE,3,國喬,塑膠工業,9266203280
1313 ,TSE,3,聯成,塑膠工業,13635771070
1314 ,TSE,3,中石化,塑膠工業,37848501300
1315 ,TSE,3,達新,塑膠工業,990990000
1316 ,TSE,14,上曜,建材營造,2790579600
1319 ,TSE,12,東陽,汽車工業,5914770680
1321 ,TSE,3,大洋,塑膠工業,2272282680
1323 ,TSE,3,永裕,塑膠工業,912745540
1324 ,TSE,3,地球,塑膠工業,751218820
1325 ,TSE,3,恒大,塑膠工業,852811980
1326 ,TSE,3,台化,塑膠工業,58611862910
1336 ,OTC,28,台翰,電子零組件,788184190
1337 ,TSE,3,再生-KY,塑膠工業,2689547290
1338 ,TSE,12,廣華-KY,汽車工業,838400000
1339 ,TSE,12,昭輝,汽車工業,741238750
1340 ,TSE,3,勝悅-KY,塑膠工業,1529228550
1341 ,TSE,3,富林-KY,塑膠工業,516635890
1342 ,TSE,20,八貫,其他,713430760
1402 ,TSE,4,遠東新,紡織纖維,53528752270
1409 ,TSE,4,新纖,紡織纖維,16184092860
1410 ,TSE,4,南染,紡織纖維,630000000
1413 ,TSE,4,宏洲,紡織纖維,1321124540
1414 ,TSE,4,東和,紡織纖維,2200000000
1416 ,TSE,20,廣豐,其他,1853421680
1417 ,TSE,4,嘉裕,紡織纖維,1899418400
1418 ,TSE,4,東華,紡織纖維,568343090
1419 ,TSE,4,新紡,紡織纖維,3000412800
1423 ,TSE,4,利華,紡織纖維,996480000
1432 ,TSE,37,大魯閣,運動休閒,900000000
1434 ,TSE,4,福懋,紡織纖維,16846646370
1435 ,TSE,20,中福,其他,1397801000
1436 ,TSE,14,華友聯,建材營造,979743600
1437 ,TSE,20,勤益控,其他,2033712840
1438 ,TSE,14,三地開發,建材營造,912057410
1439 ,TSE,14,雋揚,建材營造,920000000
1440 ,TSE,4,南紡,紡織纖維,16568158570
1441 ,TSE,4,大東,紡織纖維,632952250
1442 ,TSE,14,名軒,建材營造,3662113580
1443 ,TSE,20,立益物流,其他,1353430110
1444 ,TSE,4,力麗,紡織纖維,9955950590
1445 ,TSE,4,大宇,紡織纖維,1306660340
1446 ,TSE,4,宏和,紡織纖維,1377095130
1447 ,TSE,4,力鵬,紡織纖維,9100712420
1449 ,TSE,4,佳和,紡織纖維,808712650
1451 ,TSE,4,年興,紡織纖維,2064500000
1452 ,TSE,4,宏益,紡織纖維,1326414000
1453 ,TSE,14,大將,建材營造,1067424340
1454 ,TSE,4,台富,紡織纖維,1298338480
1455 ,TSE,4,集盛,紡織纖維,5316883800
1456 ,TSE,14,怡華,建材營造,937200000
1457 ,TSE,4,宜進,紡織纖維,3016476400
1459 ,TSE,4,聯發,紡織纖維,3586289070
1460 ,TSE,4,宏遠,紡織纖維,6946434840
1463 ,TSE,4,強盛,紡織纖維,1732683810
1464 ,TSE,4,得力,紡織纖維,4076395910
1465 ,TSE,4,偉全,紡織纖維,1036072670
1466 ,TSE,4,聚隆,紡織纖維,1111573200
1467 ,TSE,4,南緯,紡織纖維,2336246670
1468 ,TSE,4,昶和,紡織纖維,1604052440
1470 ,TSE,4,大統新創,紡織纖維,857670000
1471 ,TSE,28,首利,電子零組件,1504145360
1472 ,TSE,14,三洋實業,建材營造,424880820
1473 ,TSE,4,台南,紡織纖維,1461535340
1474 ,TSE,4,弘裕,紡織纖維,1298969690
1475 ,TSE,4,業旺,紡織纖維,660167490
1476 ,TSE,4,儒鴻,紡織纖維,2743671110
1477 ,TSE,4,聚陽,紡織纖維,2418565810
1503 ,TSE,5,士電,電機機械,5209722230
1504 ,TSE,5,東元,電機機械,21387966160
1506 ,TSE,5,正道,電機機械,3003105010
1512 ,TSE,12,瑞利,汽車工業,981834980
1513 ,TSE,5,中興電,電機機械,5031125150
1514 ,TSE,5,亞力,電機機械,2469352950
1515 ,TSE,5,力山,電機機械,1814735000
1516 ,TSE,20,川飛,其他,388201430
1517 ,TSE,5,利奇,電機機械,2256850070
1519 ,TSE,5,華城,電機機械,2610585480
1521 ,TSE,12,大億,汽車工業,762300000
1522 ,TSE,12,堤維西,汽車工業,3428978810
1524 ,TSE,12,耿鼎,汽車工業,1653103970
1525 ,TSE,12,江申,汽車工業,734001350
1526 ,TSE,5,日馳,電機機械,600000000
1527 ,TSE,5,鑽全,電機機械,1385706400
1528 ,TSE,5,恩德,電機機械,1913310000
1529 ,TSE,5,樂事綠能,電機機械,1505777420
1530 ,TSE,5,亞崴,電機機械,965941710
1531 ,TSE,5,高林股,電機機械,1836080800
1532 ,TSE,5,勤美,電機機械,3775478040
1533 ,TSE,12,車王電,汽車工業,985474860
1535 ,TSE,5,中宇,電機機械,1237425520
1536 ,TSE,12,和大,汽車工業,2795175130
1537 ,TSE,5,廣隆,電機機械,820647940
1538 ,TSE,5,正峰,電機機械,758389990
1539 ,TSE,5,巨庭,電機機械,653700000
1540 ,TSE,5,喬福,電機機械,854736120
1541 ,TSE,5,錩泰,電機機械,788000000
1558 ,TSE,5,伸興,電機機械,665356310
1560 ,TSE,5,中砂,電機機械,1446922500
1565 ,OTC,22,精華,生技醫療,504165160
1568 ,TSE,12,倉佑,汽車工業,1030865590
1569 ,OTC,25,濱川,電腦及週邊,1214474410
1570 ,OTC,5,力肯,電機機械,515008390
1580 ,OTC,5,新麥,電機機械,502302420
1582 ,TSE,28,信錦,電子零組件,1237257940
1583 ,TSE,5,程泰,電機機械,1104003720
1584 ,OTC,20,精剛,其他,1924705330
1586 ,OTC,5,和勤,電機機械,863030380
1587 ,TSE,12,吉茂,汽車工業,686244490
1589 ,TSE,5,永冠-KY,電機機械,1181359410
1590 ,TSE,5,亞德客-KY,電機機械,1999999980
1591 ,OTC,5,駿吉-KY,電機機械,347980470
1593 ,OTC,37,祺驊,運動休閒,397828190
1595 ,OTC,28,川寶,電子零組件,475481340
1597 ,TSE,5,直得,電機機械,892618040
1598 ,TSE,37,岱宇,運動休閒,1596097540
1599 ,OTC,5,宏佳騰,電機機械,745287640
1603 ,TSE,6,華電,電器電纜,1916880000
1604 ,TSE,6,聲寶,電器電纜,3842000000
1605 ,TSE,6,華新,電器電纜,40313329480
1608 ,TSE,6,華榮,電器電纜,6327735060
1609 ,TSE,6,大亞,電器電纜,7401302470
1611 ,TSE,6,中電,電器電纜,3227357420
1612 ,TSE,6,宏泰,電器電纜,3160800630
1614 ,TSE,6,三洋電,電器電纜,2691134060
1615 ,TSE,6,大山,電器電纜,1637226960
1616 ,TSE,6,億泰,電器電纜,1941485150
1617 ,TSE,6,榮星,電器電纜,1577978380
1618 ,TSE,6,合機,電器電纜,1926917470
1626 ,TSE,6,艾美特-KY,電器電纜,1528217210
1701 ,TSE,22,中化,生技醫療,2980810800
1702 ,TSE,2,南僑,食品工業,2941329620
1707 ,TSE,22,葡萄王,生技醫療,1481373730
1708 ,TSE,21,東鹼,化學工業,2490016510
1709 ,TSE,21,和益,化學工業,4770162720
1710 ,TSE,21,東聯,化學工業,8857030290
1711 ,TSE,21,永光,化學工業,5477522260
1712 ,TSE,21,興農,化學工業,4204925850
1713 ,TSE,21,國化,化學工業,1509517000
1714 ,TSE,21,和桐,化學工業,10168248080
1717 ,TSE,21,長興,化學工業,11782654830
1718 ,TSE,21,中纖,化學工業,16859057450
1720 ,TSE,22,生達,生技醫療,1786960890
1721 ,TSE,21,三晃,化學工業,1848840920
1722 ,TSE,21,台肥,化學工業,9800000000
1723 ,TSE,21,中碳,化學工業,2369044800
1725 ,TSE,21,元禎,化學工業,1818299780
1726 ,TSE,21,永記,化學工業,1620000000
1727 ,TSE,21,中華化,化學工業,1184642510
1730 ,TSE,21,花仙子,化學工業,632338510
1731 ,TSE,22,美吾華,生技醫療,1329152440
1732 ,TSE,21,毛寶,化學工業,424439570
1733 ,TSE,22,五鼎,生技醫療,999501920
1734 ,TSE,22,杏輝,生技醫療,1677220220
1735 ,TSE,21,日勝化,化學工業,993880000
1736 ,TSE,37,喬山,運動休閒,3036166170
1737 ,TSE,2,臺鹽,食品工業,2000000000
1742 ,OTC,21,台蠟,化學工業,935593000
1752 ,TSE,22,南光,生技醫療,1009884720
1760 ,TSE,22,寶齡富錦,生技醫療,857390130
1762 ,TSE,22,中化生,生技醫療,775600000
1773 ,TSE,21,勝一,化學工業,2500000000
1776 ,TSE,21,展宇,化學工業,601093460
1777 ,OTC,22,生泰,生技醫療,445917130
1781 ,OTC,22,合世,生技醫療,474076050
1783 ,TSE,22,和康生,生技醫療,968441150
1784 ,OTC,22,訊聯,生技醫療,496269240
1785 ,OTC,31,光洋科,其他電子業,5966072430
1786 ,TSE,22,科妍,生技醫療,677099130
1788 ,OTC,22,杏昌,生技醫療,445209710
1789 ,TSE,22,神隆,生技醫療,7907392220
1795 ,TSE,22,美時,生技醫療,2624713120
1796 ,OTC,2,金穎生技,食品工業,414597930
1799 ,OTC,22,易威,生技醫療,1143657750
1802 ,TSE,8,台玻,玻璃陶瓷,29080608000
1805 ,TSE,14,寶徠,建材營造,701857800
1806 ,TSE,8,冠軍,玻璃陶瓷,3904038700
1808 ,TSE,14,潤隆,建材營造,4510261330
1809 ,TSE,8,中釉,玻璃陶瓷,1670419370
1810 ,TSE,8,和成,玻璃陶瓷,3023037190
1813 ,OTC,22,寶利徠,生技醫療,466355100
1815 ,OTC,28,富喬,電子零組件,4502088240
1817 ,TSE,8,凱撒衛,玻璃陶瓷,726000000
1903 ,TSE,9,士紙,造紙工業,2600391000
1904 ,TSE,9,正隆,造紙工業,11082745220
1905 ,TSE,9,華紙,造紙工業,11028353160
1906 ,TSE,9,寶隆,造紙工業,1510000000
1907 ,TSE,9,永豐餘,造紙工業,16603714950
1909 ,TSE,9,榮成,造紙工業,13276857270
2002 ,TSE,10,中鋼,鋼鐵工業,1.58E+11
2006 ,TSE,10,東和鋼鐵,鋼鐵工業,7302138180
2007 ,TSE,10,燁興,鋼鐵工業,5306516130
2008 ,TSE,10,高興昌,鋼鐵工業,1908522930
2009 ,TSE,10,第一銅,鋼鐵工業,3596221650
2010 ,TSE,10,春源,鋼鐵工業,6476553900
2012 ,TSE,10,春雨,鋼鐵工業,3021627000
2013 ,TSE,10,中鋼構,鋼鐵工業,2000000000
2014 ,TSE,10,中鴻,鋼鐵工業,14355444460
2015 ,TSE,10,豐興,鋼鐵工業,5815994240
2017 ,TSE,10,官田鋼,鋼鐵工業,4468746910
2020 ,TSE,10,美亞,鋼鐵工業,2225261000
2022 ,TSE,10,聚亨,鋼鐵工業,3371681380
2023 ,TSE,10,燁輝,鋼鐵工業,19658439940
2024 ,TSE,10,志聯,鋼鐵工業,975000000
2025 ,TSE,10,千興,鋼鐵工業,2811672620
2027 ,TSE,10,大成鋼,鋼鐵工業,24342606150
2028 ,TSE,10,威致,鋼鐵工業,3257148000
2029 ,TSE,10,盛餘,鋼鐵工業,3211800000
2030 ,TSE,10,彰源,鋼鐵工業,2805260270
2031 ,TSE,10,新光鋼,鋼鐵工業,3211463410
2032 ,TSE,10,新鋼,鋼鐵工業,1305215450
2033 ,TSE,10,佳大,鋼鐵工業,806945360
2034 ,TSE,10,允強,鋼鐵工業,4475783290
2035 ,OTC,10,唐榮,鋼鐵工業,3500000000
2038 ,TSE,10,海光,鋼鐵工業,1903277480
2049 ,TSE,5,上銀,電機機械,3537922400
2059 ,TSE,28,川湖,電子零組件,952970720
2061 ,OTC,6,風青,電器電纜,471082900
2062 ,TSE,38,橋椿,居家生活,1999941520
2063 ,OTC,10,世鎧,鋼鐵工業,495995300
2064 ,OTC,10,晉椿,鋼鐵工業,696300000
2065 ,OTC,10,世豐,鋼鐵工業,524104710
2066 ,OTC,5,世德,電機機械,419316560
2067 ,OTC,5,嘉鋼,電機機械,451381770
2069 ,TSE,10,運錩,鋼鐵工業,1663868360
2070 ,OTC,5,精湛,電機機械,357828000
2073 ,OTC,10,雄順,鋼鐵工業,275000000
2101 ,TSE,11,南港,橡膠工業,8339349040
2102 ,TSE,11,泰豐,橡膠工業,4733292070
2103 ,TSE,11,台橡,橡膠工業,8257099780
2104 ,TSE,11,國際中橡,橡膠工業,9847336250
2105 ,TSE,11,正新,橡膠工業,32414155360
2106 ,TSE,11,建大,橡膠工業,9548900000
2107 ,TSE,11,厚生,橡膠工業,3035934000
2108 ,TSE,11,南帝,橡膠工業,4924166590
2109 ,TSE,11,華豐,橡膠工業,2793491340
2114 ,TSE,11,鑫永銓,橡膠工業,779917070
2115 ,TSE,12,六暉-KY,汽車工業,994030130
2201 ,TSE,12,裕隆,汽車工業,10700012510
2204 ,TSE,12,中華,汽車工業,5536203420
2206 ,TSE,12,三陽工業,汽車工業,7974896040
2207 ,TSE,12,和泰車,汽車工業,5571027680
2208 ,TSE,15,台船,航運業,9335145680
2211 ,TSE,10,長榮鋼,鋼鐵工業,4170914630
2221 ,OTC,20,大甲,其他,423250000
2227 ,TSE,12,裕日車,汽車工業,3000000000
2228 ,TSE,12,劍麟,汽車工業,757802810
2230 ,OTC,5,泰茂,電機機械,486090760
2231 ,TSE,12,為升,汽車工業,1409376080
2233 ,TSE,12,宇隆,汽車工業,602880890
2235 ,OTC,5,謚源,電機機械,358780000
2236 ,TSE,12,百達-KY,汽車工業,493533700
2239 ,TSE,12,英利-KY,汽車工業,1203371600
2241 ,TSE,12,艾姆勒,汽車工業,896023060
2243 ,TSE,12,宏旭-KY,汽車工業,693681620
2247 ,TSE,12,汎德永業,汽車工業,807087350
2250 ,TSE,12,IKKA-KY,汽車工業,293664080
2301 ,TSE,25,光寶科,電腦及週邊,23683522320
2302 ,TSE,24,麗正,半導體,1663028810
2303 ,TSE,24,聯電,半導體,1.25E+11
2305 ,TSE,25,全友,電腦及週邊,2056608270
2308 ,TSE,28,台達電,電子零組件,25975433290
2312 ,TSE,31,金寶,其他電子業,14985152110
2313 ,TSE,28,華通,電子零組件,11918205890
2314 ,TSE,27,台揚,通信網路業,2380283200
2316 ,TSE,28,楠梓電,電子零組件,1827405360
2317 ,TSE,31,鴻海,其他電子業,1.39E+11
2321 ,TSE,27,東訊,通信網路業,302719290
2323 ,TSE,26,中環,光電業,10893483280
2324 ,TSE,25,仁寶,電腦及週邊,44071466250
2327 ,TSE,28,國巨,電子零組件,4231455480
2328 ,TSE,28,廣宇,電子零組件,5183462820
2329 ,TSE,24,華泰,半導體,8255783330
2330 ,TSE,24,台積電,半導體,2.59E+11
2331 ,TSE,25,精英,電腦及週邊,5574029680
2332 ,TSE,27,友訊,通信網路業,6028364730
2337 ,TSE,24,旺宏,半導體,18558264410
2338 ,TSE,24,光罩,半導體,2564464750
2340 ,TSE,24,台亞,半導體,4386228460
2342 ,TSE,24,茂矽,半導體,1561567440
2344 ,TSE,24,華邦電,半導體,41800001930
2345 ,TSE,27,智邦,通信網路業,5601588970
2347 ,TSE,29,聯強,電子通路業,16679469680
2348 ,TSE,20,海悅,其他,1471081170
2349 ,TSE,26,錸德,光電業,6936796630
2351 ,TSE,24,順德,半導體,1821402490
2352 ,TSE,25,佳世達,電腦及週邊,19667819580
2353 ,TSE,25,宏碁,電腦及週邊,30478538280
2354 ,TSE,31,鴻準,其他電子業,14144851920
2355 ,TSE,28,敬鵬,電子零組件,3974954200
2356 ,TSE,25,英業達,電腦及週邊,35874750660
2357 ,TSE,25,華碩,電腦及週邊,7427602800
2358 ,TSE,20,廷鑫,其他,1366227720
2359 ,TSE,31,所羅門,其他電子業,1714710520
2360 ,TSE,31,致茂,其他電子業,4253644370
2362 ,TSE,25,藍天,電腦及週邊,6322630000
2363 ,TSE,24,矽統,半導體,7495893560
2364 ,TSE,25,倫飛,電腦及週邊,310002620
2365 ,TSE,25,昆盈,電腦及週邊,2215284960
2367 ,TSE,28,燿華,電子零組件,6694071750
2368 ,TSE,28,金像電,電子零組件,4918390570
2369 ,TSE,24,菱生,半導體,3801023440
2371 ,TSE,5,大同,電機機械,23395366850
2373 ,TSE,31,震旦行,其他電子業,2362025180
2374 ,TSE,26,佳能,光電業,2875463120
2375 ,TSE,28,凱美,電子零組件,1086753340
2376 ,TSE,25,技嘉,電腦及週邊,6356888860
2377 ,TSE,25,微星,電腦及週邊,8448561990
2379 ,TSE,24,瑞昱,半導體,5128636410
2380 ,TSE,25,虹光,電腦及週邊,2169340840
2382 ,TSE,25,廣達,電腦及週邊,38626274320
2383 ,TSE,28,台光電,電子零組件,3416111330
2385 ,TSE,28,群光,電子零組件,7600531720
2387 ,TSE,25,精元,電腦及週邊,1952510510
2388 ,TSE,24,威盛,半導體,4991226910
2390 ,TSE,31,云辰,其他電子業,1926194420
2392 ,TSE,28,正崴,電子零組件,5123269400
2393 ,TSE,26,億光,光電業,4433930860
2395 ,TSE,25,研華,電腦及週邊,8577794880
2397 ,TSE,25,友通,電腦及週邊,1144888570
2399 ,TSE,25,映泰,電腦及週邊,1781000000
2401 ,TSE,24,凌陽,半導體,5919949190
2402 ,TSE,28,毅嘉,電子零組件,3075365330
2404 ,TSE,31,漢唐,其他電子業,1905866980
2405 ,TSE,25,輔信,電腦及週邊,3434273030
2406 ,TSE,26,國碩,光電業,3509056890
2408 ,TSE,24,南亞科,半導體,30980818940
2409 ,TSE,26,友達,光電業,76993960920
2412 ,TSE,27,中華電,通信網路業,77574465450
2413 ,TSE,28,環科,電子零組件,1273592000
2414 ,TSE,29,精技,電子通路業,1617358460
2415 ,TSE,28,錩新,電子零組件,900000000
2417 ,TSE,25,圓剛,電腦及週邊,1580688640
2419 ,TSE,27,仲琦,通信網路業,3213172290
2420 ,TSE,28,新巨,電子零組件,1526486880
2421 ,TSE,28,建準,電子零組件,2725243580
2423 ,TSE,31,固緯,其他電子業,1450472890
2424 ,TSE,27,隴華,通信網路業,510250000
2425 ,TSE,25,承啟,電腦及週邊,964988310
2426 ,TSE,26,鼎元,光電業,3006222520
2427 ,TSE,30,三商電,資訊服務業,1843144630
2428 ,TSE,28,興勤,電子零組件,1281127260
2429 ,TSE,26,銘旺科,光電業,437482000
2430 ,TSE,29,燦坤,電子通路業,1168000000
2431 ,TSE,28,聯昌,電子零組件,1109270140
2433 ,TSE,31,互盛電,其他電子業,1444960110
2434 ,TSE,24,統懋,半導體,370000000
2436 ,TSE,24,偉詮電,半導體,1780099610
2438 ,TSE,26,翔耀,光電業,601956410
2439 ,TSE,27,美律,通信網路業,2193872420
2440 ,TSE,28,太空梭,電子零組件,1391172710
2441 ,TSE,24,超豐,半導體,5688459210
2442 ,TSE,14,新美齊,建材營造,2562888480
2443 ,TSE,20,昶虹,其他,1456870000
2444 ,TSE,27,兆勁,通信網路業,1015695730
2449 ,TSE,24,京元電子,半導體,12227450650
2450 ,TSE,27,神腦,通信網路業,2582526570
2451 ,TSE,24,創見,半導體,4290616750
2453 ,TSE,30,凌群,資訊服務業,1000000000
2454 ,TSE,24,聯發科,半導體,15996680580
2455 ,TSE,27,全新,通信網路業,1849059180
2457 ,TSE,28,飛宏,電子零組件,4312084160
2458 ,TSE,24,義隆,半導體,3038803920
2459 ,TSE,31,敦吉,其他電子業,1055956150
2460 ,TSE,28,建通,電子零組件,1692000000
2461 ,TSE,31,光群雷,其他電子業,1693030340
2462 ,TSE,28,良得電,電子零組件,1461521340
2464 ,TSE,31,盟立,其他電子業,1955312260
2465 ,TSE,25,麗臺,電腦及週邊,839460310
2466 ,TSE,26,冠西電,光電業,1714586970
2467 ,TSE,28,志聖,電子零組件,1567553480
2468 ,TSE,30,華經,資訊服務業,699612490
2471 ,TSE,30,資通,資訊服務業,472538900
2472 ,TSE,28,立隆電,電子零組件,1647351370
2474 ,TSE,31,可成,其他電子業,6803640680
2476 ,TSE,28,鉅祥,電子零組件,1906542980
2477 ,TSE,31,美隆電,其他電子業,1585732440
2478 ,TSE,28,大毅,電子零組件,1447313390
2480 ,TSE,30,敦陽科,資訊服務業,1063602910
2481 ,TSE,24,強茂,半導體,3821149270
2482 ,TSE,31,連宇,其他電子業,778827110
2483 ,TSE,28,百容,電子零組件,1090938070
2484 ,TSE,28,希華,電子零組件,1594210220
2485 ,TSE,27,兆赫,通信網路業,3176890370
2486 ,TSE,26,一詮,光電業,2219585790
2488 ,TSE,31,漢平,其他電子業,799994330
2489 ,TSE,26,瑞軒,光電業,7401000000
2491 ,TSE,26,吉祥全,光電業,820080000
2492 ,TSE,28,華新科,電子零組件,4858042990
2493 ,TSE,28,揚博,電子零組件,1144373900
2495 ,TSE,25,普安,電腦及週邊,2735515380
2496 ,TSE,20,卓越,其他,191004400
2497 ,TSE,12,怡利電,汽車工業,1227984630
2498 ,TSE,27,宏達電,通信網路業,8316424860
2501 ,TSE,14,國建,建材營造,11595610590
2504 ,TSE,14,國產,建材營造,11800000000
2505 ,TSE,14,國揚,建材營造,3800000000
2506 ,TSE,14,太設,建材營造,3870000000
2509 ,TSE,14,全坤建,建材營造,2245505300
2511 ,TSE,14,太子,建材營造,16233261470
2514 ,TSE,20,龍邦,其他,3947292780
2515 ,TSE,14,中工,建材營造,15308998220
2516 ,TSE,14,新建,建材營造,2262784570
2520 ,TSE,14,冠德,建材營造,5541701000
2524 ,TSE,14,京城,建材營造,3694196000
2527 ,TSE,14,宏璟,建材營造,2703060000
2528 ,TSE,14,皇普,建材營造,3799974090
2530 ,TSE,14,華建,建材營造,8399880000
2534 ,TSE,14,宏盛,建材營造,4742279700
2535 ,TSE,14,達欣工,建材營造,2707939670
2536 ,TSE,14,宏普,建材營造,3328086520
2537 ,TSE,14,聯上發,建材營造,3005577950
2538 ,TSE,14,基泰,建材營造,4384487640
2539 ,TSE,14,櫻花建,建材營造,8571139240
2540 ,TSE,14,愛山林,建材營造,3916066500
2542 ,TSE,14,興富發,建材營造,18841415910
2543 ,TSE,14,皇昌,建材營造,2374837880
2545 ,TSE,14,皇翔,建材營造,3277348080
2546 ,TSE,14,根基,建材營造,1207215990
2547 ,TSE,14,日勝生,建材營造,8800946490
2548 ,TSE,14,華固,建材營造,2768127260
2596 ,OTC,14,綠意,建材營造,1000000000
2597 ,TSE,14,潤弘,建材營造,1849500000
2601 ,TSE,18,益航,貿易百貨,8247760670
2603 ,TSE,15,長榮,航運業,21164200820
2605 ,TSE,15,新興,航運業,5853532970
2606 ,TSE,15,裕民,航運業,8450557120
2607 ,TSE,15,榮運,航運業,10671410940
2608 ,TSE,15,嘉里大榮,航運業,4670004980
2609 ,TSE,15,陽明,航運業,34921042700
2610 ,TSE,15,華航,航運業,60511129670
2611 ,TSE,15,志信,航運業,1890022720
2612 ,TSE,15,中航,航運業,1974845930
2613 ,TSE,15,中櫃,航運業,1484234580
2614 ,TSE,20,東森,其他,3002430700
2615 ,TSE,15,萬海,航運業,28061462930
2616 ,TSE,23,山隆,油電燃氣業,1372818270
2617 ,TSE,15,台航,航運業,4172944870
2618 ,TSE,15,長榮航,航運業,54000580920
2630 ,TSE,15,亞航,航運業,2471335690
2633 ,TSE,15,台灣高鐵,航運業,56282930580
2634 ,TSE,15,漢翔,航運業,9418671010
2636 ,TSE,15,台驊投控,航運業,1433912300
2637 ,TSE,15,慧洋-KY,航運業,7464091990
2640 ,OTC,36,大車隊,數位雲端,592649560
2641 ,OTC,15,正德,航運業,2700305110
2642 ,TSE,15,宅配通,航運業,954670000
2643 ,OTC,15,捷迅,航運業,350000000
2645 ,TSE,15,長榮航太,航運業,3745709620
2701 ,TSE,16,萬企,觀光餐旅,4499678380
2702 ,TSE,16,華園,觀光餐旅,1566132490
2704 ,TSE,16,國賓,觀光餐旅,3669233430
2705 ,TSE,16,六福,觀光餐旅,1913128300
2706 ,TSE,16,第一店,觀光餐旅,4999983460
2707 ,TSE,16,晶華,觀光餐旅,1274032380
2712 ,TSE,16,遠雄來,觀光餐旅,1050000000
2718 ,OTC,14,晶悅,建材營造,875760000
2719 ,OTC,16,燦星旅,觀光餐旅,687421000
2722 ,TSE,16,夏都,觀光餐旅,1182143380
2723 ,TSE,16,美食-KY,觀光餐旅,1800000000
2724 ,OTC,16,富驛-KY,觀光餐旅,596563450
2726 ,OTC,16,雅茗-KY,觀光餐旅,357852160
2727 ,TSE,16,王品,觀光餐旅,844511090
2729 ,OTC,16,瓦城,觀光餐旅,359438940
2731 ,TSE,16,雄獅,觀光餐旅,932279680
2732 ,OTC,16,六角,觀光餐旅,464720700
2734 ,OTC,16,易飛網,觀光餐旅,422597600
2736 ,OTC,16,富野,觀光餐旅,499722300
2739 ,TSE,16,寒舍,觀光餐旅,1015260000
2740 ,OTC,16,天蔥,觀光餐旅,231854840
2743 ,OTC,16,山富,觀光餐旅,360117000
2745 ,OTC,16,五福,觀光餐旅,338085260
2748 ,TSE,16,雲品,觀光餐旅,1057787400
2752 ,OTC,16,豆府,觀光餐旅,262673820
2753 ,TSE,16,八方雲集,觀光餐旅,664198000
2754 ,OTC,16,亞洲藏壽司,觀光餐旅,467190000
2755 ,OTC,16,揚秦,觀光餐旅,301400000
2756 ,OTC,16,聯發國際,觀光餐旅,245428200
2801 ,TSE,17,彰銀,金融業,1.09E+11
2809 ,TSE,17,京城銀,金融業,11112342650
2812 ,TSE,17,台中銀,金融業,52260953430
2816 ,TSE,17,旺旺保,金融業,2236080000
2820 ,TSE,17,華票,金融業,13429600000
2832 ,TSE,17,台產,金融業,3622004000
2834 ,TSE,17,臺企銀,金融業,82224061660
2836 ,TSE,17,高雄銀,金融業,12742982240
2838 ,TSE,17,聯邦銀,金融業,39789525020
2845 ,TSE,17,遠東銀,金融業,40694838550
2849 ,TSE,17,安泰銀,金融業,19576093490
2850 ,TSE,17,新產,金融業,3159633000
2851 ,TSE,17,中再保,金融業,8003887500
2852 ,TSE,17,第一保,金融業,3011637840
2855 ,TSE,17,統一證,金融業,14558313430
2867 ,TSE,17,三商壽,金融業,45995010440
2880 ,TSE,17,華南金,金融業,1.36E+11
2881 ,TSE,17,富邦金,金融業,1.46E+11
2882 ,TSE,17,國泰金,金融業,1.62E+11
2883 ,TSE,17,開發金,金融業,1.84E+11
2884 ,TSE,17,玉山金,金融業,1.57E+11
2885 ,TSE,17,元大金,金融業,1.27E+11
2886 ,TSE,17,兆豐金,金融業,1.41E+11
2887 ,TSE,17,台新金,金融業,1.36E+11
2888 ,TSE,17,新光金,金融業,1.58E+11
2889 ,TSE,17,國票金,金融業,34473839830
2890 ,TSE,17,永豐金,金融業,1.24E+11
2891 ,TSE,17,中信金,金融業,2.01E+11
2892 ,TSE,17,第一金,金融業,1.36E+11
2897 ,TSE,17,王道銀行,金融業,30330063010
2901 ,TSE,18,欣欣,貿易百貨,730433000
2903 ,TSE,18,遠百,貿易百貨,14169405890
2904 ,TSE,20,匯僑,其他,778344320
2905 ,TSE,18,三商,貿易百貨,11224957030
2906 ,TSE,18,高林,貿易百貨,2091110930
2908 ,TSE,18,特力,貿易百貨,5098875580
2910 ,TSE,18,統領,貿易百貨,1754030000
2911 ,TSE,18,麗嬰房,貿易百貨,1946777750
2912 ,TSE,18,統一超,貿易百貨,10396222550
2913 ,TSE,18,農林,貿易百貨,7900000000
2915 ,TSE,18,潤泰全,貿易百貨,11043187720
2916 ,OTC,38,滿心,居家生活,546268780
2923 ,TSE,14,鼎固-KY,建材營造,17402969820
2924 ,OTC,38,宏太-KY,居家生活,328051740
2926 ,OTC,32,誠品生活,文化創意業,473896500
2929 ,TSE,18,淘帝-KY,貿易百貨,1094938380
2937 ,OTC,38,集雅社,居家生活,395836140
2939 ,TSE,18,凱羿-KY,貿易百貨,455486650
2945 ,TSE,18,三商家購,貿易百貨,674999580
2947 ,OTC,38,振宇五金,居家生活,192686000
3002 ,TSE,25,歐格,電腦及週邊,1020000000
3003 ,TSE,28,健和興,電子零組件,1556548900
