date,company_id,foreign_investors,investment_banks ,dealer,all_institutional_investors,foreign_investors_day,investment_banks_days,dealer_days,all_institutional_investors_days,directors_stock_ratio,directors_stock,financing_balance,margin_balance,sale_margin_purchase_ratio,margin_balance_ratio,financing_balance_ratio,200_400_ratio,400_600_ratio,600_800_ratio,800_1000_ratio,1000up_ratio
2023/12/21,6538,30,0,-11,19,7,,-2,7,6.52,"2,486","2,271",80,3.52,3.9,-10.31,,,,,
2023/12/20,6538,11,0,-2,9,6,,-1,6,6.52,"2,486","2,532",77,3.04,-13.48,-5.91,,,,,
2023/12/19,6538,51,0,2,53,5,,1,5,6.52,"2,486","2,691",89,3.31,-6.32,-1.28,,,,,
2023/12/18,6538,415,-171,-44,200,4,-1,-1,4,6.52,"2,486","2,726",95,3.48,-24.6,-0.33,,,,,
2023/12/15,6538,69,0,39,108,3,,1,3,6.5,"2,481","2,735",126,4.61,3.28,0.48,15.25,9.35,8.64,4.44,14.27
2023/12/14,6538,237,0,-67,170,2,,-2,2,6.5,"2,481","2,722",122,4.48,2.52,-6.68,,,,,
2023/12/13,6538,439,3,-56,386,1,6,-1,1,6.5,"2,481","2,917",119,4.08,4.39,-4.14,,,,,
2023/12/12,6538,-231,90,17,-124,-1,5,2,-1,6.5,"2,481","3,043",114,3.75,-5,5.66,,,,,
2023/12/11,6538,287,160,25,472,5,4,1,5,6.5,"2,481","2,880",120,4.17,-10.45,-3.9,,,,,
2023/12/8,6538,169,12,-32,149,4,3,-3,4,6.5,"2,481","2,997",134,4.47,-4.29,0.94,13.5,12.76,5.17,4.44,15.54
2023/12/7,6538,"1,038",99,-163,974,3,2,-2,3,6.5,"2,481","2,969",140,4.72,-2.78,-4.9,,,,,
2023/12/6,6538,986,111,-121,976,2,1,-1,2,6.5,"2,481","3,122",144,4.61,28.57,-10.72,,,,,
2023/12/5,6538,"1,136",0,227,"1,363",1,,2,1,6.5,"2,481","3,497",112,3.2,83.61,0.69,,,,,
2023/12/4,6538,-218,0,58,-160,-2,,1,-2,6.5,"2,481","3,473",61,1.76,-4.69,3.42,,,,,
2023/12/1,6538,-68,0,-128,-196,-1,,-1,-1,6.5,"2,481","3,358",64,1.91,0,1.51,16.12,4.98,5.25,6.56,11.94
2023/12/29,6541,-5,0,-53,-58,-2,,-3,-2,28.26,"37,830",955,7,0.73,0,-0.62,3.05,3.47,1.12,1.97,51.45
2023/12/28,6541,-54,0,-15,-69,-1,,-2,-1,28.26,"37,830",961,7,0.73,0,0.52,,,,,
2023/12/27,6541,55,0,-7,48,1,,-1,1,28.26,"37,830",956,7,0.73,0,-0.52,,,,,
2023/12/26,6541,-36,0,2,-34,-1,,1,-1,28.26,"37,830",961,7,0.73,-12.5,1.26,,,,,
2023/12/25,6541,31,0,-3,28,1,,-1,1,28.26,"37,830",949,8,0.84,-27.27,1.28,,,,,
2023/12/22,6541,-487,0,4,-483,-2,,1,-2,28.26,"37,830",937,11,1.17,-59.26,1.19,3.62,3.17,1.03,1.97,51.45
2023/12/21,6541,-38,0,0,-38,-1,,,-1,28.26,"37,830",926,27,2.92,285.71,0.76,,,,,
2023/12/20,6541,120,0,0,120,1,,,1,28.26,"37,830",919,7,0.76,0,-0.86,,,,,
2023/12/19,6541,-19,0,-1,-20,-1,,-1,-1,28.26,"37,830",927,7,0.76,0,2.54,,,,,
2023/12/18,6541,195,0,0,195,3,,,3,28.26,"37,830",904,7,0.77,0,0.33,,,,,
2023/12/15,6541,10,0,-1,9,2,,-1,2,28.26,"37,830",901,7,0.78,0,1.35,3.8,3.17,1.01,1.97,51.45
2023/12/14,6541,44,0,1,45,1,,1,1,28.26,"37,830",889,7,0.79,0,-0.67,,,,,
2023/12/13,6541,-29,0,0,-29,-3,,,-3,28.26,"37,830",895,7,0.78,0,-0.67,,,,,
2023/12/12,6541,-92,0,-3,-95,-2,,-1,-2,28.26,"37,830",901,7,0.78,0,-1.42,,,,,
2023/12/11,6541,-182,0,3,-179,-1,,1,-1,28.26,"37,830",914,7,0.77,0,-0.76,,,,,
2023/12/8,6541,55,0,-1,54,1,,-1,1,28.26,"37,830",921,7,0.76,0,-4.95,4.02,3.55,0.55,1.97,51.45
2023/12/7,6541,-76,0,0,-76,-2,,,-2,28.26,"37,830",969,7,0.72,0,0.52,,,,,
2023/12/6,6541,-110,0,0,-110,-1,,,-1,28.26,"37,830",964,7,0.73,0,3.77,,,,,
2023/12/5,6541,137,0,-1,136,2,,-2,2,28.26,"37,830",929,7,0.75,0,-2,,,,,
2023/12/4,6541,202,0,-3,199,1,,-1,1,28.26,"37,830",948,7,0.74,40,-4.82,,,,,
2023/12/1,6541,-22,0,4,-18,-2,,1,-2,28.26,"37,830",996,5,0.5,0,-6.3,4.21,3.17,0.55,1.96,51.45
2023/12/29,6542,0,0,0,0,,,,,28.97,"12,169",31,0,0,0,-3.13,4.27,1.14,3.77,2.14,75.1
2023/12/28,6542,-1,0,0,-1,-1,,,-1,28.97,"12,169",32,0,0,0,3.23,,,,,
2023/12/27,6542,0,0,0,0,,,,,28.97,"12,169",31,0,0,0,0,,,,,
2023/12/26,6542,0,0,0,0,,,,,28.97,"12,169",31,0,0,0,-3.13,,,,,
2023/12/25,6542,-2,0,0,-2,-1,,,-1,28.97,"12,169",32,0,0,0,-8.57,,,,,
2023/12/22,6542,3,0,0,3,2,,,2,28.97,"12,169",35,0,0,0,6.06,4.27,1.14,3.77,2.14,75.1
2023/12/21,6542,1,0,0,1,1,,,1,28.97,"12,169",33,0,0,0,0,,,,,
2023/12/20,6542,-1,0,0,-1,-1,,,-1,28.97,"12,169",33,0,0,0,0,,,,,
2023/12/19,6542,0,0,0,0,,,,,28.97,"12,169",33,0,0,0,-2.94,,,,,
2023/12/18,6542,0,0,0,0,,,,,28.97,"12,169",34,0,0,0,0,,,,,
2023/12/15,6542,0,0,0,0,,,,,28.97,"12,169",34,0,0,0,0,4.27,1.14,3.77,2.14,75.1
2023/12/14,6542,1,0,0,1,1,,,1,28.97,"12,169",34,0,0,0,6.25,,,,,
2023/12/13,6542,0,0,0,0,,,,,28.97,"12,169",32,0,0,0,0,,,,,
2023/12/12,6542,0,0,0,0,,,,,28.97,"12,169",32,0,0,0,0,,,,,
2023/12/11,6542,0,0,0,0,,,,,28.97,"12,169",32,0,0,0,0,,,,,
2023/12/8,6542,1,0,0,1,1,,,1,28.97,"12,169",32,0,0,0,-3.03,4.27,1.14,3.77,2.14,75.1
2023/12/7,6542,-3,0,0,-3,-1,,,-1,28.97,"12,169",33,0,0,0,0,,,,,
2023/12/6,6542,1,0,0,1,2,,,2,28.97,"12,169",33,0,0,0,0,,,,,
2023/12/5,6542,1,0,0,1,1,,,1,28.97,"12,169",33,0,0,0,0,,,,,
2023/12/4,6542,0,0,0,0,,,,,28.97,"12,169",33,0,0,0,-2.94,,,,,
2023/12/1,6542,0,0,0,0,,,,,28.97,"12,169",34,0,0,0,-15,4.27,1.14,3.77,2.14,75.1
2023/12/29,6546,57,0,164,221,4,,1,4,31.86,"21,103","5,614",88,1.57,3.53,-2.87,12.33,3.16,6.88,4.11,41.74
2023/12/28,6546,216,0,-5,211,3,,-1,3,31.86,"21,103","5,780",85,1.47,-3.41,-2.03,,,,,
2023/12/27,6546,382,0,19,401,2,,2,2,31.86,"21,103","5,900",88,1.49,-39.31,-3.96,,,,,
2023/12/26,6546,15,0,35,50,1,,1,1,31.86,"21,103","6,143",145,2.36,-14.2,-2.1,,,,,
2023/12/25,6546,-279,0,-12,-291,-4,,-1,-2,31.86,"21,103","6,275",169,2.69,39.67,-0.92,,,,,
2023/12/22,6546,-676,190,131,-355,-3,2,3,-1,31.86,"21,103","6,333",121,1.91,-2.42,7.87,11.15,5.22,4.18,6.81,40.27
2023/12/21,6546,-25,100,263,338,-2,1,2,1,31.86,"21,103","5,871",124,2.11,143.14,6.73,,,,,
2023/12/20,6546,-645,0,126,-519,-1,,1,-1,31.86,"21,103","5,501",51,0.93,-8.93,-3.41,,,,,
2023/12/19,6546,368,0,-99,269,1,,-1,2,31.86,"21,103","5,695",56,0.98,-39.13,-4.54,,,,,
2023/12/18,6546,-4,0,87,83,-3,,1,1,31.86,"21,103","5,966",92,1.54,73.58,6.06,,,,,
2023/12/15,6546,-67,41,-54,-80,-2,1,-2,-2,31.87,"21,108","5,625",53,0.94,-69.89,-2.92,5.6,8.61,4.34,5.42,42.14
2023/12/14,6546,-384,0,-79,-463,-1,,-1,-1,31.87,"21,108","5,794",176,3.04,-23.14,25.96,,,,,
2023/12/13,6546,137,278,301,716,4,1,2,4,31.87,"21,108","4,600",229,4.98,227.14,0.66,,,,,
2023/12/12,6546,461,0,117,578,3,,1,3,31.87,"21,108","4,570",70,1.53,"2,233.33",33.59,,,,,
2023/12/11,6546,94,0,-6,88,2,,-1,2,31.87,"21,108","3,421",3,0.09,0,12.79,,,,,
2023/12/8,6546,1,0,8,9,1,,1,1,31.87,"21,108","3,033",3,0.1,0,17.97,7.39,1.43,5.07,5.53,42.02
2023/12/7,6546,-23,0,-1,-24,-1,,-4,-1,31.87,"21,108","2,571",3,0.12,0,0.55,,,,,
2023/12/6,6546,116,0,-12,104,9,,-3,1,31.87,"21,108","2,557",3,0.12,0,3.02,,,,,
2023/12/5,6546,13,0,-73,-60,8,,-2,-1,31.87,"21,108","2,482",3,0.12,0,1.35,,,,,
2023/12/4,6546,146,0,-23,123,7,,-1,4,31.87,"21,108","2,449",3,0.12,0,3.73,,,,,
2023/12/1,6546,100,0,2,102,6,,1,3,31.87,"21,108","2,361",3,0.13,0,1.46,6.01,2.19,4.22,5.54,42.02
2023/12/29,6547,68,0,-2,66,4,,-2,4,22.38,"73,529","6,638",349,5.26,2.05,-0.17,4.85,2.46,1.29,1.9,32.53
2023/12/28,6547,95,0,-4,91,3,,-1,3,22.38,"73,529","6,649",342,5.14,-4.2,-0.3,,,,,
2023/12/27,6547,39,0,2,41,2,,5,2,22.38,"73,529","6,669",357,5.35,0,0.23,,,,,
2023/12/26,6547,208,0,6,214,1,,4,1,22.38,"73,529","6,654",357,5.37,-1.11,-0.03,,,,,
2023/12/25,6547,-184,0,9,-175,-6,,3,-11,22.38,"73,529","6,656",361,5.42,-9.3,-0.02,,,,,
2023/12/22,6547,-282,0,4,-278,-5,,2,-10,22.38,"73,529","6,657",398,5.98,-1.49,0.53,4.79,2.49,1.29,1.89,32.53
2023/12/21,6547,-409,0,8,-401,-4,,1,-9,22.38,"73,529","6,622",404,6.1,-0.25,0.35,,,,,
2023/12/20,6547,-8,0,-95,-103,-3,,-1,-8,22.38,"73,529","6,599",405,6.14,0.25,0.72,,,,,
2023/12/19,6547,-349,0,16,-333,-2,,4,-7,22.38,"73,529","6,552",404,6.17,-5.16,0.23,,,,,
2023/12/18,6547,-375,0,10,-365,-1,,3,-6,22.38,"73,529","6,537",426,6.52,-1.39,1.16,,,,,
2023/12/15,6547,154,-207,5,-48,1,-3,2,-5,22.44,"73,749","6,462",432,6.69,-0.92,-1.09,4.86,2.75,1.27,2.16,32.5
2023/12/14,6547,-446,-180,24,-602,-4,-2,1,-4,22.44,"73,749","6,533",436,6.67,6.86,0.65,,,,,
2023/12/13,6547,-154,-98,-2,-254,-3,-1,-1,-3,22.44,"73,749","6,491",408,6.29,-0.49,0.74,,,,,
2023/12/12,6547,-69,0,20,-49,-2,,5,-2,22.44,"73,749","6,443",410,6.36,0,-0.91,,,,,
2023/12/11,6547,"-2,944",0,4,"-2,940",-1,,4,-1,22.44,"73,749","6,502",410,6.31,-9.09,-0.79,,,,,
2023/12/8,6547,211,0,2,213,10,,3,10,22.44,"73,749","6,554",451,6.88,2.5,2.65,4.49,3.35,1.48,2.39,32.83
2023/12/7,6547,704,0,39,743,9,,2,9,22.44,"73,749","6,385",440,6.89,5.77,0.98,,,,,
2023/12/6,6547,190,0,3,193,8,,1,8,22.44,"73,749","6,323",416,6.58,0,-1.09,,,,,
2023/12/5,6547,182,0,-28,154,7,,-6,7,22.44,"73,749","6,393",416,6.51,-1.19,-1.1,,,,,
2023/12/4,6547,"1,797",0,-4,"1,793",6,,-5,6,22.44,"73,749","6,464",421,6.51,3.69,-1.88,,,,,
2023/12/1,6547,"1,083",0,-19,"1,064",5,,-4,5,22.44,"73,749","6,588",406,6.16,-1.46,0.5,4.6,3.29,1.44,1.62,32.79
2023/12/29,6548,-36,28,0,-8,-2,2,,-4,51.08,"485,511","7,209",23,0.32,0,-0.81,1.62,1.19,0.75,0.56,83.36
2023/12/28,6548,-143,4,0,-139,-1,1,,-3,51.08,"485,511","7,268",23,0.32,-4.17,0.18,,,,,
2023/12/27,6548,17,-30,-6,-19,1,-1,-1,-2,51.08,"485,511","7,255",24,0.33,0,-1.25,,,,,
2023/12/26,6548,-558,8,0,-550,-1,2,,-1,51.08,"485,511","7,347",24,0.33,0,2.33,,,,,
2023/12/25,6548,243,13,9,265,8,1,1,1,51.08,"485,511","7,180",24,0.33,0,2.66,,,,,
2023/12/22,6548,785,"-1,382",0,-597,7,-12,,-5,51.08,"485,511","6,994",0,0,0,-0.3,1.66,1.09,0.82,0.64,83.21
2023/12/21,6548,"1,012","-1,392",1,-379,6,-11,1,-4,51.08,"485,511","7,015",0,0,0,0.89,,,,,
2023/12/20,6548,"1,030","-1,371",-1,-342,5,-10,-2,-3,51.08,"485,511","6,953",0,0,0,1.13,,,,,
2023/12/19,6548,"1,361","-2,002",-5,-646,4,-9,-1,-2,51.08,"485,511","6,875",0,0,0,-2.27,,,,,
2023/12/18,6548,"1,028","-1,739",0,-711,3,-8,,-1,51.08,"485,511","7,035",0,0,0,0.49,,,,,
2023/12/15,6548,244,-108,0,136,2,-7,,2,51.08,"485,511","7,001",0,0,-100,-0.53,1.67,1.11,0.73,0.64,83.52
2023/12/14,6548,230,-91,0,139,1,-6,,1,51.08,"485,511","7,038",2,0.03,-33.33,-2.09,,,,,
2023/12/13,6548,-200,-56,0,-256,-1,-5,,-1,51.08,"485,511","7,188",3,0.04,0,0.18,,,,,
2023/12/12,6548,332,-54,-3,275,3,-4,-2,2,51.08,"485,511","7,175",3,0.04,0,-1.91,,,,,
2023/12/11,6548,324,-19,-13,292,2,-3,-1,1,51.08,"485,511","7,315",3,0.04,0,-1.07,,,,,
2023/12/8,6548,3,-24,0,-21,1,-2,,-3,51.08,"485,511","7,394",3,0.04,0,-0.22,1.63,1.15,0.64,0.63,83.69
2023/12/7,6548,-2,-34,0,-36,-2,-1,,-2,51.08,"485,511","7,410",3,0.04,-50,-0.11,,,,,
2023/12/6,6548,-244,6,0,-238,-1,1,,-1,51.08,"485,511","7,418",6,0.08,-89.09,0.71,,,,,
2023/12/5,6548,317,-8,0,309,1,-3,,1,51.08,"485,511","7,366",55,0.75,-8.33,-0.07,,,,,
2023/12/4,6548,-35,-14,-10,-59,-1,-2,-5,-1,51.08,"485,511","7,371",60,0.81,-38.78,0.04,,,,,
2023/12/1,6548,154,-7,-2,145,3,-1,-4,3,51.08,"485,511","7,368",98,1.33,-33.78,-0.46,1.59,1.2,0.65,0.77,83.57
2023/12/29,6550,-39,0,1,-38,-1,,1,-1,45.11,"335,512","7,016",78,1.11,-9.3,0.99,3.02,1.98,0.94,0.72,71.49
2023/12/28,6550,354,0,-7,347,1,,-2,1,45.11,"335,512","6,947",86,1.24,30.3,0.06,,,,,
2023/12/27,6550,-126,0,-7,-132,-1,,-1,-1,45.11,"335,512","6,943",66,0.95,-5.71,1.14,,,,,
2023/12/26,6550,821,0,0,821,1,,,1,45.11,"335,512","6,865",70,1.02,-14.63,-1.02,,,,,
2023/12/25,6550,-284,0,6,-278,-1,,1,-1,45.11,"335,512","6,936",82,1.18,7.89,-2.13,,,,,
2023/12/22,6550,672,0,-7,665,3,,-2,3,45.11,"335,512","7,087",76,1.07,230.43,7.04,3.11,2.01,0.74,0.61,71.38
2023/12/21,6550,81,0,-11,70,2,,-1,2,45.11,"335,512","6,621",23,0.35,21.05,1.64,,,,,
2023/12/20,6550,135,0,0,135,1,,,1,45.11,"335,512","6,514",19,0.29,0,0.15,,,,,
2023/12/19,6550,-100,0,-6,-106,-1,,-2,-1,45.11,"335,512","6,504",19,0.29,0,0.68,,,,,
2023/12/18,6550,151,0,-1,150,3,,-1,3,45.11,"335,512","6,460",19,0.29,0,0.05,,,,,
2023/12/15,6550,173,1,0,174,2,1,,2,45.11,"335,512","6,457",19,0.29,-5,-0.4,2.84,2.05,0.74,0.6,71.36
2023/12/14,6550,176,0,0,176,1,,,1,45.11,"335,512","6,483",20,0.31,0,0.26,,,,,
2023/12/13,6550,-101,0,-5,-106,-3,,-1,-3,45.11,"335,512","6,466",20,0.31,0,0.45,,,,,
2023/12/12,6550,-67,0,1,-66,-2,,2,-2,45.11,"335,512","6,437",20,0.31,-9.09,-0.16,,,,,
2023/12/11,6550,-506,0,1,-505,-1,,1,-1,45.11,"335,512","6,447",22,0.34,0,2.25,,,,,
2023/12/8,6550,77,0,0,77,2,,,2,45.11,"335,512","6,305",22,0.35,0,-0.1,3.02,1.86,0.83,0.6,71.35
2023/12/7,6550,85,0,0,85,1,,,1,45.11,"335,512","6,311",22,0.35,0,-0.36,,,,,
2023/12/6,6550,-599,0,0,-599,-2,,,-2,45.11,"335,512","6,334",22,0.35,-47.62,1,,,,,
2023/12/5,6550,-383,0,-9,-392,-1,,-4,-1,45.11,"335,512","6,271",42,0.67,0,0.14,,,,,
2023/12/4,6550,536,0,-4,532,1,,-3,1,45.11,"335,512","6,262",42,0.67,13.51,-0.79,,,,,
2023/12/1,6550,-38,0,-3,-41,-1,,-2,-1,45.11,"335,512","6,312",37,0.59,-21.28,-0.41,2.99,1.58,1.04,0.6,71.75
2023/12/29,6552,1,0,-1,0,5,,-1,,52.87,"43,878","1,885",0,0,0,0.05,3.66,1.68,0,1,55.76
2023/12/28,6552,15,0,0,15,4,,,4,52.87,"43,878","1,884",0,0,0,-0.84,,,,,
2023/12/27,6552,13,0,0,13,3,,,3,52.87,"43,878","1,900",0,0,0,-0.31,,,,,
2023/12/26,6552,1,0,0,1,2,,,2,52.87,"43,878","1,906",0,0,0,-0.16,,,,,
2023/12/25,6552,2,0,0,2,1,,,1,52.87,"43,878","1,909",0,0,0,-0.62,,,,,
2023/12/22,6552,-8,0,1,-7,-1,,1,-1,52.87,"43,878","1,921",0,0,0,0,3.15,2.18,0,1,55.76
2023/12/21,6552,2,0,-1,1,2,,-1,2,52.87,"43,878","1,921",0,0,0,-0.1,,,,,
2023/12/20,6552,23,0,0,23,1,,,1,52.87,"43,878","1,923",0,0,0,-0.05,,,,,
2023/12/19,6552,-16,0,-1,-17,-1,,-2,-2,52.87,"43,878","1,924",0,0,0,0,,,,,
2023/12/18,6552,0,0,-1,-1,,,-1,-1,52.87,"43,878","1,924",0,0,0,-0.16,,,,,
2023/12/15,6552,6,0,0,6,3,,,8,52.87,"43,878","1,927",0,0,0,0.31,3.14,2.18,0,1,55.76
2023/12/14,6552,8,0,0,8,2,,,7,52.87,"43,878","1,921",0,0,0,0.1,,,,,
2023/12/13,6552,1,0,0,1,1,,,6,52.87,"43,878","1,919",0,0,0,-0.36,,,,,
2023/12/12,6552,-3,0,5,2,-1,,1,5,52.87,"43,878","1,926",0,0,0,-0.21,,,,,
2023/12/11,6552,17,0,0,17,4,,,4,52.87,"43,878","1,930",0,0,0,-0.1,,,,,
2023/12/8,6552,5,0,0,5,3,,,3,52.87,"43,878","1,932",0,0,0,-0.05,3.16,2.18,0,1,55.76
2023/12/7,6552,3,0,0,3,2,,,2,52.87,"43,878","1,933",0,0,0,0,,,,,
2023/12/6,6552,3,0,0,3,1,,,1,52.87,"43,878","1,933",0,0,0,-0.57,,,,,
2023/12/5,6552,-1,0,1,0,-1,,1,,52.87,"43,878","1,944",0,0,0,-0.05,,,,,
2023/12/4,6552,23,0,0,23,3,,,3,52.87,"43,878","1,945",0,0,0,0.05,,,,,
2023/12/1,6552,7,0,0,7,2,,,2,52.87,"43,878","1,944",0,0,0,-0.51,3.17,2.18,0,1,55.76
2023/12/29,6556,-1,0,0,-1,-1,,,-2,33.23,"9,555",,,,,,5.33,4.78,2.78,0,71.61
2023/12/28,6556,0,0,-2,-2,,,-2,-1,33.23,"9,555",,,,,,,,,,
2023/12/27,6556,4,0,-1,3,1,,-1,1,33.23,"9,555",,,,,,,,,,
2023/12/26,6556,-1,0,0,-1,-2,,,-2,33.23,"9,555",,,,,,,,,,
2023/12/25,6556,-10,0,0,-10,-1,,,-1,33.23,"9,555",,,,,,,,,,
2023/12/22,6556,3,0,0,3,3,,,3,33.23,"9,555",,,,,,5.44,4.78,2.78,0,71.61
2023/12/21,6556,1,0,0,1,2,,,2,33.23,"9,555",,,,,,,,,,
2023/12/20,6556,4,0,0,4,1,,,1,33.23,"9,555",,,,,,,,,,
2023/12/19,6556,-23,0,-5,-28,-1,,-1,-1,33.23,"9,555",,,,,,,,,,
2023/12/18,6556,30,0,0,30,1,,,1,33.23,"9,555",,,,,,,,,,
2023/12/15,6556,-4,0,0,-4,-1,,,-1,33.23,"9,555",,,,,,5.81,4.78,2.78,0,71.61
2023/12/14,6556,4,0,0,4,1,,,1,33.23,"9,555",,,,,,,,,,
2023/12/13,6556,-2,0,0,-2,-3,,,-3,33.23,"9,555",,,,,,,,,,
2023/12/12,6556,-3,0,0,-3,-2,,,-2,33.23,"9,555",,,,,,,,,,
2023/12/11,6556,-2,0,0,-2,-1,,,-1,33.23,"9,555",,,,,,,,,,
2023/12/8,6556,0,0,0,0,,,,,33.23,"9,555",,,,,,4.47,6.3,2.78,0,71.61
2023/12/7,6556,-1,0,0,-1,-2,,,-2,33.23,"9,555",,,,,,,,,,
2023/12/6,6556,-1,0,0,-1,-1,,,-1,33.23,"9,555",,,,,,,,,,
2023/12/5,6556,8,0,18,26,3,,2,3,33.23,"9,555",,,,,,,,,,
2023/12/4,6556,5,0,3,8,2,,1,2,33.23,"9,555",,,,,,,,,,
2023/12/1,6556,4,0,0,4,1,,,1,33.23,"9,555",,,,,,4.47,6.61,2.78,0,71.61
2023/12/29,6558,-12,0,3,-9,-1,,1,-1,14.79,"13,870","1,781",28,1.57,-3.45,0.28,5.08,1.38,0.7,0,41.97
2023/12/28,6558,49,0,-1,48,1,,-1,1,14.79,"13,870","1,776",29,1.63,0,-0.28,,,,,
2023/12/27,6558,-10,0,1,-9,-1,,2,-1,14.79,"13,870","1,781",29,1.63,-6.45,-0.28,,,,,
2023/12/26,6558,88,0,1,89,1,,1,1,14.79,"13,870","1,786",31,1.74,-6.06,0.17,,,,,
2023/12/25,6558,0,0,0,0,,,,,14.79,"13,870","1,783",33,1.85,0,0.28,,,,,
2023/12/22,6558,-5,0,29,24,-1,,1,3,14.79,"13,870","1,778",33,1.86,-13.16,-0.11,5.05,1.4,0.7,0,41.97
2023/12/21,6558,32,0,-2,30,2,,-3,2,14.79,"13,870","1,780",38,2.13,8.57,-1.11,,,,,
2023/12/20,6558,132,0,-4,128,1,,-2,1,14.79,"13,870","1,800",35,1.94,9.38,-0.66,,,,,
2023/12/19,6558,-17,0,-1,-18,-2,,-1,-2,14.79,"13,870","1,812",32,1.77,-17.95,-0.38,,,,,
2023/12/18,6558,-72,0,1,-71,-1,,1,-1,14.79,"13,870","1,819",39,2.14,-2.5,-1.03,,,,,
2023/12/15,6558,15,0,0,15,2,,,2,14.79,"13,870","1,838",40,2.18,2.56,0.38,5.43,1.41,0.7,0,41.97
2023/12/14,6558,64,0,5,69,1,,1,1,14.79,"13,870","1,831",39,2.13,-15.22,0.27,,,,,
2023/12/13,6558,-39,0,0,-39,-1,,,-1,14.79,"13,870","1,826",46,2.52,9.52,0.55,,,,,
2023/12/12,6558,166,0,-1,165,1,,-2,1,14.79,"13,870","1,816",42,2.31,110,-3.86,,,,,
2023/12/11,6558,-80,0,-1,-81,-2,,-1,-2,14.79,"13,870","1,889",20,1.06,0,1.18,,,,,
2023/12/8,6558,-133,0,2,-131,-1,,1,-1,14.79,"13,870","1,867",20,1.07,11.11,8.8,5.47,1.43,0.7,0,41.97
2023/12/7,6558,10,0,0,10,2,,,2,14.79,"13,870","1,716",18,1.05,0,4.06,,,,,
2023/12/6,6558,11,0,0,11,1,,,1,14.79,"13,870","1,649",18,1.09,-69.49,0.37,,,,,
2023/12/5,6558,-106,0,4,-102,-1,,3,-1,14.79,"13,870","1,643",59,3.59,-30.59,-5.85,,,,,
2023/12/4,6558,42,0,3,45,1,,2,1,14.79,"13,870","1,745",85,4.87,-8.6,0.58,,,,,
2023/12/1,6558,-87,0,1,-86,-3,,1,-3,14.79,"13,870","1,735",93,5.36,-4.12,-3.02,5.8,1.39,0.7,0,42.21
2023/12/29,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,4.49,3.85,0,3.86,15.03
2023/12/28,6560,-1,0,0,-1,-1,,,-1,12.73,"3,293",,,,,,,,,,
2023/12/27,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,,,,,
2023/12/26,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,,,,,
2023/12/25,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,,,,,
2023/12/22,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,4.49,3.85,0,3.86,15.03
2023/12/21,6560,3,0,0,3,1,,,1,12.73,"3,293",,,,,,,,,,
2023/12/20,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,,,,,
2023/12/19,6560,-2,0,0,-2,-1,,,-1,12.73,"3,293",,,,,,,,,,
2023/12/18,6560,4,0,0,4,1,,,1,12.73,"3,293",,,,,,,,,,
2023/12/15,6560,-1,0,0,-1,-1,,,-1,12.73,"3,293",,,,,,4.49,1.56,2.32,3.86,15.03
2023/12/14,6560,3,0,0,3,1,,,1,12.73,"3,293",,,,,,,,,,
2023/12/13,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,,,,,
2023/12/12,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,,,,,
2023/12/11,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,,,,,
2023/12/8,6560,-1,0,0,-1,-1,,,-1,12.73,"3,293",,,,,,4.49,1.56,2.44,3.86,15.03
2023/12/7,6560,1,0,0,1,1,,,1,12.73,"3,293",,,,,,,,,,
2023/12/6,6560,-3,0,0,-3,-3,,,-3,12.73,"3,293",,,,,,,,,,
2023/12/5,6560,-4,0,0,-4,-2,,,-2,12.73,"3,293",,,,,,,,,,
2023/12/4,6560,-2,0,0,-2,-1,,,-1,12.73,"3,293",,,,,,,,,,
2023/12/1,6560,0,0,0,0,,,,,12.73,"3,293",,,,,,4.49,1.56,2.44,3.86,15.03
2023/12/29,6561,-6,0,-2,-8,-1,,-1,-1,55.85,"43,488",347,0,0,0,-0.86,3.44,2.4,0,0,72.82
2023/12/28,6561,14,0,0,14,1,,,1,55.85,"43,488",350,0,0,0,2.04,,,,,
2023/12/27,6561,-16,0,0,-16,-16,,,-16,55.85,"43,488",343,0,0,0,3.63,,,,,
2023/12/26,6561,-12,0,0,-12,-15,,,-15,55.85,"43,488",331,0,0,0,-0.6,,,,,
2023/12/25,6561,-5,0,0,-5,-14,,,-14,55.85,"43,488",333,0,0,0,1.83,,,,,
2023/12/22,6561,-38,0,2,-36,-13,,1,-13,55.85,"43,488",327,0,0,0,1.87,3.15,2.4,0,0,72.89
2023/12/21,6561,-41,0,0,-41,-12,,,-12,55.85,"43,488",321,0,0,0,2.56,,,,,
2023/12/20,6561,-50,0,6,-44,-11,,1,-11,55.85,"43,488",313,0,0,0,1.62,,,,,
2023/12/19,6561,-45,0,0,-45,-10,,,-10,55.85,"43,488",308,0,0,0,8.07,,,,,
2023/12/18,6561,-33,0,0,-33,-9,,,-9,55.85,"43,488",285,0,0,0,1.42,,,,,
