證券代碼,年月日,證期會代碼,外資買賣超(張),投信買賣超(張),自營買賣超(張),合計買賣超(張),外資買賣超日數,投信買賣超日數,自營買賣超日數,法人買賣超日數,董監持股％,董監持股數,融資餘額(張),融券餘額(張),券資比,融券增減比率,融資增減比率,200-400 張(比率),400-600 張(比率),600-800 張(比率),800-1000張(比率),1000張以上  (比率)
3390 旭軟,2023/10/16,3390,-2,0,0,-2,-1,,,-1,18.64,"12,796","2,582",1,0.04,0,-0.69,,,,,
3390 旭軟,2023/10/13,3390,0,0,0,0,,,,,18.64,"12,796","2,600",1,0.04,0,-0.12,11.41,4.79,1.98,1.45,22.42
3390 旭軟,2023/10/12,3390,-1,0,0,-1,-2,,,-2,18.64,"12,796","2,603",1,0.04,0,0.27,,,,,
3390 旭軟,2023/10/11,3390,-5,0,0,-5,-1,,,-1,18.64,"12,796","2,596",1,0.04,0,-0.42,,,,,
3390 旭軟,2023/10/6,3390,0,0,0,0,,,,,18.64,"12,796","2,607",1,0.04,0,-0.11,11.37,4.79,1.98,1.45,22.42
3390 旭軟,2023/10/5,3390,-7,0,0,-7,-3,,,-3,18.64,"12,796","2,610",1,0.04,0,1.99,,,,,
3390 旭軟,2023/10/4,3390,-7,0,0,-7,-2,,,-2,18.64,"12,796","2,559",1,0.04,0,-0.89,,,,,
3390 旭軟,2023/10/3,3390,-5,0,0,-5,-1,,,-1,18.64,"12,796","2,582",1,0.04,0,-0.77,,,,,
3390 旭軟,2023/10/2,3390,2,0,0,2,1,,,1,18.64,"12,796","2,602",1,0.04,0,-1.06,,,,,
3402 漢科,2023/10/31,3402,13,0,0,13,2,,,2,20.47,"14,953",699,0,0,0,1.01,,,,,
3402 漢科,2023/10/30,3402,22,0,0,22,1,,,1,20.47,"14,953",692,0,0,0,-0.14,,,,,
3402 漢科,2023/10/27,3402,-1,0,0,-1,-2,,,-2,20.47,"14,953",693,0,0,0,-0.43,3.01,1.35,1.94,0,27.95
3402 漢科,2023/10/26,3402,-4,0,0,-4,-1,,,-1,20.47,"14,953",696,0,0,0,-0.29,,,,,
3402 漢科,2023/10/25,3402,7,0,-4,3,2,,-1,2,20.47,"14,953",698,0,0,0,0.72,,,,,
3402 漢科,2023/10/24,3402,4,0,4,8,1,,1,1,20.47,"14,953",693,0,0,0,-0.14,,,,,
3402 漢科,2023/10/23,3402,-3,0,0,-3,-12,,,-12,20.47,"14,953",694,0,0,0,-0.14,,,,,
3402 漢科,2023/10/20,3402,-20,0,0,-20,-11,,,-11,20.47,"14,953",695,0,0,0,-0.57,3.34,1.32,1.94,0,27.95
3402 漢科,2023/10/19,3402,-8,0,0,-8,-10,,,-10,20.47,"14,953",699,0,0,0,-0.43,,,,,
3402 漢科,2023/10/18,3402,-6,0,0,-6,-9,,,-9,20.47,"14,953",702,0,0,0,0.43,,,,,
3402 漢科,2023/10/17,3402,-2,0,0,-2,-8,,,-8,20.47,"14,953",699,0,0,0,0.29,,,,,
3402 漢科,2023/10/16,3402,-1,0,0,-1,-7,,,-7,20.47,"14,953",697,0,0,0,0,,,,,
3402 漢科,2023/10/13,3402,-30,0,0,-30,-6,,,-6,20.47,"14,953",697,0,0,0,0,4.16,0.76,1.94,0,27.95
3402 漢科,2023/10/12,3402,-2,0,0,-2,-5,,,-5,20.47,"14,953",697,0,0,0,-1.27,,,,,
3402 漢科,2023/10/11,3402,-45,0,0,-45,-4,,,-4,20.47,"14,953",706,0,0,0,-0.14,,,,,
3402 漢科,2023/10/6,3402,-18,0,-5,-23,-3,,-1,-3,20.47,"14,953",707,0,0,0,0,4.19,0.76,1.93,0,27.95
3402 漢科,2023/10/5,3402,-14,0,0,-14,-2,,,-2,20.47,"14,953",707,0,0,0,0.43,,,,,
3402 漢科,2023/10/4,3402,-10,0,1,-9,-1,,2,-1,20.47,"14,953",704,0,0,0,0.14,,,,,
3402 漢科,2023/10/3,3402,11,0,4,15,1,,1,1,20.47,"14,953",703,0,0,0,0.29,,,,,
3402 漢科,2023/10/2,3402,-7,0,0,-7,-3,,,-1,20.47,"14,953",701,0,0,0,0.57,,,,,
3406 玉晶光,2023/10/31,3406,662,0,90,752,1,,1,1,8.01,"9,029","5,197",215,4.14,-4.02,-1.5,,,,,
3406 玉晶光,2023/10/30,3406,-43,0,-19,-62,-3,,-3,-3,8.01,"9,029","5,276",224,4.25,2.75,-0.85,,,,,
3406 玉晶光,2023/10/27,3406,-263,0,-38,-301,-2,,-2,-2,8.01,"9,029","5,321",218,4.1,-1.36,0.15,6.02,3.44,1.93,1.62,38.7
3406 玉晶光,2023/10/26,3406,-269,9,-137,-397,-1,2,-1,-1,8.01,"9,029","5,313",221,4.16,-1.78,0.89,,,,,
3406 玉晶光,2023/10/25,3406,123,11,31,165,2,1,1,2,8.01,"9,029","5,266",225,4.27,-5.86,-0.27,,,,,
3406 玉晶光,2023/10/24,3406,77,0,-17,60,1,,-3,1,8.01,"9,029","5,280",239,4.53,1.27,-0.7,,,,,
3406 玉晶光,2023/10/23,3406,-31,-34,-23,-88,-4,-1,-2,-2,8.01,"9,029","5,317",236,4.44,-14.18,-0.36,,,,,
3406 玉晶光,2023/10/20,3406,-154,0,-50,-204,-3,,-1,-1,8.01,"9,029","5,336",275,5.15,0,0.83,6.48,3.99,1.78,1.67,38.47
3406 玉晶光,2023/10/19,3406,-2,1,49,48,-2,1,1,1,8.01,"9,029","5,292",275,5.2,2.23,-1.1,,,,,
3406 玉晶光,2023/10/18,3406,-426,0,-5,-431,-1,,-3,-4,8.01,"9,029","5,351",269,5.03,-7.56,1.1,,,,,
3406 玉晶光,2023/10/17,3406,3,1,-12,-8,1,1,-2,-3,8.01,"9,029","5,293",291,5.5,5.43,0.38,,,,,
3406 玉晶光,2023/10/16,3406,-288,0,-42,-330,-2,,-1,-2,8.01,"9,029","5,273",276,5.23,3.37,0.82,,,,,
3406 玉晶光,2023/10/13,3406,-175,0,87,-88,-1,,2,-1,9.78,"11,029","5,230",267,5.11,-0.74,-0.53,6.62,4.49,0.68,3.84,37.57
3406 玉晶光,2023/10/12,3406,"1,664",1,214,"1,879",4,2,1,4,9.78,"11,029","5,258",269,5.12,-1.47,-3.27,,,,,
3406 玉晶光,2023/10/11,3406,303,1,-109,195,3,1,-2,3,9.78,"11,029","5,436",273,5.02,0.74,-2.58,,,,,
3406 玉晶光,2023/10/6,3406,92,0,-21,71,2,,-1,2,9.78,"11,029","5,580",271,4.86,0.74,2.37,7.27,3.25,2.05,1.55,37.7
3406 玉晶光,2023/10/5,3406,958,0,105,"1,063",1,,2,1,9.78,"11,029","5,451",269,4.93,3.86,-2.14,,,,,
3406 玉晶光,2023/10/4,3406,-68,-17,29,-56,-1,-2,1,-2,9.78,"11,029","5,570",259,4.65,-1.89,1.33,,,,,
3406 玉晶光,2023/10/3,3406,49,-100,-24,-75,2,-1,-1,-1,9.78,"11,029","5,497",264,4.8,-4.35,0.66,,,,,
3406 玉晶光,2023/10/2,3406,47,0,104,151,1,,1,1,9.78,"11,029","5,461",276,5.05,1.47,-0.64,,,,,
3413 京鼎,2023/10/31,3413,-116,50,-15,-81,-1,2,-12,-1,7.29,"7,086","1,265",124,9.8,0.81,0.88,,,,,
3413 京鼎,2023/10/30,3413,63,1,-5,59,2,1,-11,1,7.29,"7,086","1,254",123,9.81,16.04,-0.71,,,,,
3413 京鼎,2023/10/27,3413,163,-260,-2,-100,1,-1,-10,-2,7.29,"7,086","1,263",106,8.39,-17.19,-0.16,7.18,2.45,5.77,0.98,36.34
3413 京鼎,2023/10/26,3413,-114,50,-17,-81,-2,2,-9,-1,7.29,"7,086","1,265",128,10.12,-29.67,1.85,,,,,
3413 京鼎,2023/10/25,3413,-8,73,-1,64,-1,1,-8,14,7.29,"7,086","1,242",182,14.65,8.33,-0.64,,,,,
3413 京鼎,2023/10/24,3413,23,-1,-13,9,13,-1,-7,13,7.29,"7,086","1,250",168,13.44,31.25,-0.71,,,,,
3413 京鼎,2023/10/23,3413,12,0,-11,1,12,,-6,12,7.29,"7,086","1,259",128,10.17,24.27,-0.63,,,,,
3413 京鼎,2023/10/20,3413,48,46,-3,91,11,2,-5,11,7.29,"7,086","1,267",103,8.13,0,-1.02,6.88,2.45,5.77,0.98,36.32
3413 京鼎,2023/10/19,3413,8,38,-10,36,10,1,-4,10,7.29,"7,086","1,280",103,8.05,-0.96,1.11,,,,,
3413 京鼎,2023/10/18,3413,45,0,-3,42,9,,-3,9,7.29,"7,086","1,266",104,8.21,-0.95,0,,,,,
3413 京鼎,2023/10/17,3413,6,0,-3,4,8,,-2,8,7.29,"7,086","1,266",105,8.29,0,0.24,,,,,
3413 京鼎,2023/10/16,3413,145,-1,-14,130,7,-2,-1,7,7.29,"7,086","1,263",105,8.31,-0.94,1.69,,,,,
3413 京鼎,2023/10/13,3413,165,-1,1,165,6,-1,2,6,7.29,"7,086","1,242",106,8.53,2.91,0.16,5.95,3.43,5.77,0.98,36.32
3413 京鼎,2023/10/12,3413,63,0,3,66,5,,1,5,7.29,"7,086","1,240",103,8.31,0,-0.48,,,,,
3413 京鼎,2023/10/11,3413,255,1,-2,255,4,3,-2,4,7.29,"7,086","1,246",103,8.27,3,-2.5,,,,,
3413 京鼎,2023/10/6,3413,52,40,-1,91,3,2,-1,3,7.29,"7,086","1,278",100,7.82,0,-0.7,5.81,3.04,5.77,0.98,36.27
3413 京鼎,2023/10/5,3413,49,40,1,90,2,1,1,2,7.29,"7,086","1,287",100,7.77,0,-0.69,,,,,
3413 京鼎,2023/10/4,3413,29,0,-7,22,1,,-1,1,7.29,"7,086","1,296",100,7.72,-0.99,-1.07,,,,,
3413 京鼎,2023/10/3,3413,-5,0,4,-1,-1,,1,-1,7.29,"7,086","1,310",101,7.71,-1.94,0,,,,,
3413 京鼎,2023/10/2,3413,14,0,-2,12,1,,-1,1,7.29,"7,086","1,310",103,7.86,0,-0.23,,,,,
3416 融程電,2023/10/31,3416,-89,0,-5,-94,-1,,-2,-1,41.84,"32,722","1,070",0,0,0,2.29,,,,,
3416 融程電,2023/10/30,3416,11,0,-2,9,1,,-1,1,41.84,"32,722","1,046",0,0,-100,0.38,,,,,
3416 融程電,2023/10/27,3416,-29,0,1,-28,-11,,2,-19,41.84,"32,722","1,042",2,0.19,0,0.39,5.57,2.1,1.63,1.05,55.14
3416 融程電,2023/10/26,3416,-19,0,1,-18,-10,,1,-18,41.84,"32,722","1,038",2,0.19,-75,0.58,,,,,
3416 融程電,2023/10/25,3416,-21,0,-1,-22,-9,,-1,-17,41.84,"32,722","1,032",8,0.78,0,-0.1,,,,,
3416 融程電,2023/10/24,3416,-1,0,0,-1,-8,,,-16,41.84,"32,722","1,033",8,0.77,0,1.18,,,,,
3416 融程電,2023/10/23,3416,-34,0,0,-34,-7,,,-15,41.84,"32,722","1,021",8,0.78,0,3.03,,,,,
3416 融程電,2023/10/20,3416,-76,0,-2,-78,-6,,-1,-14,41.84,"32,722",991,8,0.81,0,5.2,5.62,2.09,1.63,2.19,53.96
3416 融程電,2023/10/19,3416,-78,1,0,-77,-5,1,,-13,41.84,"32,722",942,8,0.85,300,2.06,,,,,
3416 融程電,2023/10/18,3416,-19,0,-1,-20,-4,,-2,-12,41.84,"32,722",923,2,0.22,-75,1.43,,,,,
3416 融程電,2023/10/17,3416,-145,0,-8,-153,-3,,-1,-11,41.84,"32,722",910,8,0.88,0,3.41,,,,,
3416 融程電,2023/10/16,3416,-38,0,0,-38,-2,,,-10,41.84,"32,722",880,8,0.91,0,-1.01,,,,,
3416 融程電,2023/10/13,3416,-46,0,0,-46,-1,,,-9,41.93,"32,722",889,8,0.9,0,3.86,5.85,2.12,2.4,1.05,54.27
3416 融程電,2023/10/12,3416,0,0,-4,-4,,,-1,-8,41.93,"32,722",856,8,0.93,0,-0.81,,,,,
3416 融程電,2023/10/11,3416,-2,0,0,-2,-6,,,-7,41.93,"32,722",863,8,0.93,0,3.11,,,,,
3416 融程電,2023/10/6,3416,-16,0,1,-15,-5,,1,-6,41.93,"32,722",837,8,0.96,0,0.6,6.51,2.12,1.63,1.05,54.63
3416 融程電,2023/10/5,3416,-13,0,0,-13,-4,,,-5,41.93,"32,722",832,8,0.96,0,0.36,,,,,
3416 融程電,2023/10/4,3416,-42,0,-1,-43,-3,,-1,-4,41.93,"32,722",829,8,0.97,-11.11,2.47,,,,,
3416 融程電,2023/10/3,3416,-64,0,0,-64,-2,,,-3,41.93,"32,722",809,9,1.11,0,2.93,,,,,
3416 融程電,2023/10/2,3416,-64,0,62,-2,-1,,1,-2,41.93,"32,722",786,9,1.15,-10,1.55,,,,,
3419 譁裕,2023/10/31,3419,-4,0,0,-4,-1,,,-1,10.81,"13,019","5,480",5,0.09,0,0.09,,,,,
3419 譁裕,2023/10/30,3419,49,0,0,49,6,,,6,10.81,"13,019","5,475",5,0.09,0,0.4,,,,,
3419 譁裕,2023/10/27,3419,19,0,0,19,5,,,5,10.81,"13,019","5,453",5,0.09,-16.67,0,6.87,3.58,3.95,0.66,22.23
3419 譁裕,2023/10/26,3419,63,0,0,63,4,,,4,10.81,"13,019","5,453",6,0.11,0,-0.07,,,,,
3419 譁裕,2023/10/25,3419,158,0,0,158,3,,,3,10.81,"13,019","5,457",6,0.11,20,-0.15,,,,,
3419 譁裕,2023/10/24,3419,167,0,0,167,2,,,2,10.81,"13,019","5,465",5,0.09,-16.67,-1.01,,,,,
3419 譁裕,2023/10/23,3419,44,0,0,44,1,,,1,10.81,"13,019","5,521",6,0.11,0,0.04,,,,,
3419 譁裕,2023/10/20,3419,-84,0,0,-84,-6,,,-6,10.81,"13,019","5,519",6,0.11,50,-0.47,7.11,3.17,3.92,0.66,22.25
3419 譁裕,2023/10/19,3419,-20,0,0,-20,-5,,,-5,10.81,"13,019","5,545",4,0.07,33.33,-0.16,,,,,
3419 譁裕,2023/10/18,3419,-175,0,0,-175,-4,,,-4,10.81,"13,019","5,554",3,0.05,50,-1.19,,,,,
3419 譁裕,2023/10/17,3419,-82,0,0,-82,-3,,,-3,10.81,"13,019","5,621",2,0.04,0,-0.07,,,,,
3419 譁裕,2023/10/16,3419,-67,0,0,-67,-2,,,-2,10.81,"13,019","5,625",2,0.04,0,-0.83,,,,,
3419 譁裕,2023/10/13,3419,-25,0,0,-25,-1,,,-1,10.81,"13,019","5,672",2,0.04,0,0.19,7.44,3.08,3.94,0.66,22.25
3419 譁裕,2023/10/12,3419,61,0,0,61,1,,,1,10.81,"13,019","5,661",2,0.04,0,-1.31,,,,,
3419 譁裕,2023/10/11,3419,-106,0,0,-106,-1,,,-1,10.81,"13,019","5,736",2,0.03,-33.33,-0.92,,,,,
3419 譁裕,2023/10/6,3419,78,0,0,78,1,,,1,10.81,"13,019","5,789",3,0.05,0,-1.18,7.37,3.59,3.87,0.66,22.25
3419 譁裕,2023/10/5,3419,-11,0,0,-11,-2,,,-2,10.81,"13,019","5,858",3,0.05,0,0.77,,,,,
3419 譁裕,2023/10/4,3419,-170,0,0,-170,-1,,,-1,10.81,"13,019","5,813",3,0.05,0,0.62,,,,,
3419 譁裕,2023/10/3,3419,16,0,-1,15,3,,-2,3,10.81,"13,019","5,777",3,0.05,-25,0.19,,,,,
3419 譁裕,2023/10/2,3419,18,0,-2,16,2,,-1,2,10.81,"13,019","5,766",4,0.07,0,-0.14,,,,,
3426 台興,2023/10/31,3426,0,-1,0,-1,,-9,,-9,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/30,3426,0,-1,0,-1,,-8,,-8,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/27,3426,0,-1,0,-1,,-7,,-7,51.42,"13,574",,,,,,9.16,6.19,2.67,0,48.61
3426 台興,2023/10/26,3426,0,-2,0,-2,,-6,,-6,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/25,3426,0,-2,0,-2,,-5,,-5,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/24,3426,0,-2,0,-2,,-4,,-4,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/23,3426,0,-2,0,-2,,-3,,-3,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/20,3426,0,-2,0,-2,,-2,,-2,51.42,"13,574",,,,,,9.16,6.19,2.67,0,48.61
3426 台興,2023/10/19,3426,0,-2,0,-2,,-1,,-1,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/18,3426,0,0,0,0,,,,,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/17,3426,0,-2,0,-2,,-3,,-3,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/16,3426,0,-2,0,-2,,-2,,-2,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/13,3426,0,-2,0,-2,,-1,,-1,51.42,"13,574",,,,,,9.16,6.19,2.67,0,48.61
3426 台興,2023/10/12,3426,0,0,0,0,,,,,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/11,3426,0,-2,0,-2,,-14,,-14,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/6,3426,0,-2,0,-2,,-13,,-13,51.42,"13,574",,,,,,9.16,6.19,2.67,0,48.61
3426 台興,2023/10/5,3426,0,-2,0,-2,,-12,,-12,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/4,3426,0,-2,0,-2,,-11,,-11,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/3,3426,0,-2,0,-2,,-10,,-10,51.42,"13,574",,,,,,,,,,
3426 台興,2023/10/2,3426,0,-2,0,-2,,-9,,-9,51.42,"13,574",,,,,,,,,,
3430 奇鈦科,2023/10/31,3430,-4,0,0,-4,-3,,,-3,11.4,"3,845",459,0,0,0,0.66,,,,,
3430 奇鈦科,2023/10/30,3430,-1,0,0,-1,-2,,,-2,11.4,"3,845",456,0,0,0,0.44,,,,,
3430 奇鈦科,2023/10/27,3430,-1,0,0,-1,-1,,,-1,11.4,"3,845",454,0,0,0,1.34,10.32,4.58,0,2.72,33.72
3430 奇鈦科,2023/10/26,3430,1,0,0,1,1,,,1,11.4,"3,845",448,0,0,0,0,,,,,
3430 奇鈦科,2023/10/25,3430,-1,0,0,-1,-2,,,-2,11.4,"3,845",448,0,0,0,0,,,,,
3430 奇鈦科,2023/10/24,3430,-4,0,0,-4,-1,,,-1,11.4,"3,845",448,0,0,0,0,,,,,
3430 奇鈦科,2023/10/23,3430,0,0,0,0,,,,,11.4,"3,845",448,0,0,0,0,,,,,
3430 奇鈦科,2023/10/20,3430,-1,0,0,-1,-1,,,-1,11.4,"3,845",448,0,0,0,-0.22,10.35,4.58,0,2.72,33.72
3430 奇鈦科,2023/10/19,3430,0,0,0,0,,,,,11.4,"3,845",449,0,0,0,-0.44,,,,,
3430 奇鈦科,2023/10/18,3430,-3,0,0,-3,-5,,,-5,11.4,"3,845",451,0,0,0,-0.66,,,,,
3430 奇鈦科,2023/10/17,3430,-10,0,0,-10,-4,,,-4,11.4,"3,845",454,0,0,0,-1.09,,,,,
3430 奇鈦科,2023/10/16,3430,-1,0,0,-1,-3,,,-3,11.4,"3,845",459,0,0,0,0.22,,,,,
3430 奇鈦科,2023/10/13,3430,-4,0,0,-4,-2,,,-2,11.4,"3,845",458,0,0,0,0.22,10.36,4.58,0,2.72,33.72
3430 奇鈦科,2023/10/12,3430,-2,0,0,-2,-1,,,-1,11.4,"3,845",457,0,0,0,1.11,,,,,
3430 奇鈦科,2023/10/11,3430,0,0,0,0,,,,,11.4,"3,845",452,0,0,0,-0.22,,,,,
3430 奇鈦科,2023/10/6,3430,-1,0,0,-1,-1,,,-1,11.4,"3,845",453,0,0,0,0,10.36,4.58,0,2.72,33.72
3430 奇鈦科,2023/10/5,3430,14,0,0,14,1,,,1,11.4,"3,845",453,0,0,0,0.22,,,,,
3430 奇鈦科,2023/10/4,3430,-3,0,0,-3,-1,,,-1,11.4,"3,845",452,0,0,0,-0.44,,,,,
3430 奇鈦科,2023/10/3,3430,0,0,0,0,,,,,11.4,"3,845",454,0,0,0,0.22,,,,,
3430 奇鈦科,2023/10/2,3430,7,0,0,7,1,,,1,11.4,"3,845",453,0,0,0,0.44,,,,,
3432 台端,2023/10/31,3432,-10,0,0,-10,-1,,,-1,18.35,"12,219",526,0,0,0,0,,,,,
3432 台端,2023/10/30,3432,4,0,0,4,1,,,1,18.35,"12,219",526,0,0,0,0,,,,,
3432 台端,2023/10/27,3432,-5,0,0,-5,-2,,,-2,18.35,"12,219",526,0,0,0,-0.19,2.71,0.85,0,0,59.04
3432 台端,2023/10/26,3432,-10,0,0,-10,-1,,,-1,18.35,"12,219",527,0,0,0,0,,,,,
3432 台端,2023/10/25,3432,37,0,0,37,1,,,1,18.35,"12,219",527,0,0,0,-1.86,,,,,
3432 台端,2023/10/24,3432,0,0,0,0,,,,,18.35,"12,219",537,0,0,0,-5.29,,,,,
3432 台端,2023/10/23,3432,-1,0,0,-1,-1,,,-1,18.35,"12,219",567,0,0,0,0,,,,,
3432 台端,2023/10/20,3432,0,0,0,0,,,,,18.35,"12,219",567,0,0,0,-0.18,2.3,0.85,0,0,59.04
3432 台端,2023/10/19,3432,-11,0,0,-11,-2,,,-2,18.35,"12,219",568,0,0,0,-0.18,,,,,
3432 台端,2023/10/18,3432,-1,0,0,-1,-1,,,-1,18.35,"12,219",569,0,0,0,-1.22,,,,,
3432 台端,2023/10/17,3432,1,0,0,1,1,,,1,18.35,"12,219",576,0,0,0,0,,,,,
3432 台端,2023/10/16,3432,-1,0,0,-1,-3,,,-3,18.35,"12,219",576,0,0,0,-1.54,,,,,
3432 台端,2023/10/13,3432,-3,0,0,-3,-2,,,-2,18.35,"12,219",585,0,0,0,-0.85,2.3,0.85,0,0,59.04
3432 台端,2023/10/12,3432,-1,0,0,-1,-1,,,-1,18.35,"12,219",590,0,0,0,0,,,,,
3432 台端,2023/10/11,3432,2,0,0,2,1,,,1,18.35,"12,219",590,0,0,0,0,,,,,
3432 台端,2023/10/6,3432,-9,0,0,-9,-1,,,-1,18.35,"12,219",590,0,0,0,0,2.75,0.85,0,0,59.04
3432 台端,2023/10/5,3432,3,0,0,3,4,,,4,18.35,"12,219",590,0,0,0,0,,,,,
3432 台端,2023/10/4,3432,3,0,0,3,3,,,3,18.35,"12,219",590,0,0,0,0,,,,,
3432 台端,2023/10/3,3432,3,0,0,3,2,,,2,18.35,"12,219",590,0,0,0,-0.51,,,,,
3432 台端,2023/10/2,3432,3,0,0,3,1,,,1,18.35,"12,219",593,0,0,0,0,,,,,
3434 哲固,2023/10/31,3434,-13,0,0,-13,-7,,,-7,20.45,"5,539","1,683",0,0,0,0.06,,,,,
3434 哲固,2023/10/30,3434,-4,0,0,-4,-6,,,-6,20.45,"5,539","1,682",0,0,0,0,,,,,
3434 哲固,2023/10/27,3434,-11,0,0,-11,-5,,,-5,20.45,"5,539","1,682",0,0,0,-0.06,7.27,3.22,6.79,6.67,36.15
3434 哲固,2023/10/26,3434,-1,0,0,-1,-4,,,-4,20.45,"5,539","1,683",0,0,0,-0.12,,,,,
3434 哲固,2023/10/25,3434,-6,0,0,-6,-3,,,-3,20.45,"5,539","1,685",0,0,0,-0.47,,,,,
3434 哲固,2023/10/24,3434,-4,0,0,-4,-2,,,-2,20.45,"5,539","1,693",0,0,0,0.06,,,,,
3434 哲固,2023/10/23,3434,-5,0,0,-5,-1,,,-1,20.45,"5,539","1,692",0,0,0,-0.65,,,,,
3434 哲固,2023/10/20,3434,0,0,0,0,,,,,20.45,"5,539","1,703",0,0,0,0,7.32,3.22,6.8,6.67,35.91
3434 哲固,2023/10/19,3434,-2,0,0,-2,-4,,,-4,20.45,"5,539","1,703",0,0,0,-0.82,,,,,
3434 哲固,2023/10/18,3434,-2,0,0,-2,-3,,,-3,20.45,"5,539","1,717",0,0,0,-0.23,,,,,
3434 哲固,2023/10/17,3434,-2,0,0,-2,-2,,,-2,20.45,"5,539","1,721",0,0,0,0.12,,,,,
3434 哲固,2023/10/16,3434,-2,0,0,-2,-1,,,-1,20.45,"5,539","1,719",0,0,0,0,,,,,
3434 哲固,2023/10/13,3434,2,0,0,2,1,,,1,20.49,"4,931","1,719",0,0,0,0.17,7.33,3.22,6.8,6.67,35.38
3434 哲固,2023/10/12,3434,-1,0,0,-1,-1,,,-1,20.49,"4,931","1,716",0,0,0,0.18,,,,,
3434 哲固,2023/10/11,3434,3,0,0,3,1,,,1,20.49,"4,931","1,713",0,0,0,-0.12,,,,,
3434 哲固,2023/10/6,3434,0,0,0,0,,,,,20.49,"4,931","1,715",0,0,0,-0.46,7.35,3.22,6.8,6.67,35.25
3434 哲固,2023/10/5,3434,-1,0,0,-1,-1,,,-1,20.49,"4,931","1,723",0,0,0,0.06,,,,,
3434 哲固,2023/10/4,3434,0,0,0,0,,,,,20.49,"4,931","1,722",0,0,0,-1.09,,,,,
3434 哲固,2023/10/3,3434,0,0,0,0,,,,,20.49,"4,931","1,741",0,0,0,-0.06,,,,,
3434 哲固,2023/10/2,3434,-1,0,0,-1,-2,,,-2,20.49,"4,931","1,742",0,0,0,-0.51,,,,,
3437 榮創,2023/10/31,3437,-27,0,-3,-30,-2,,-2,-2,2.96,"4,278","2,473",29,1.17,-3.33,0.32,,,,,
3437 榮創,2023/10/30,3437,-28,0,-1,-29,-1,,-1,-1,2.96,"4,278","2,465",30,1.22,-26.83,1.44,,,,,
3437 榮創,2023/10/27,3437,17,0,0,17,1,,,1,2.96,"4,278","2,430",41,1.69,24.24,4.07,4.4,2.3,1.91,0.69,30.42
3437 榮創,2023/10/26,3437,-150,0,-2,-152,-1,,-2,-1,2.96,"4,278","2,335",33,1.41,65,-8.65,,,,,
3437 榮創,2023/10/25,3437,7,0,-4,3,1,,-1,1,2.96,"4,278","2,556",20,0.78,0,8.49,,,,,
3437 榮創,2023/10/24,3437,-1,0,0,-1,-5,,,-5,2.96,"4,278","2,356",0,0,0,-0.17,,,,,
3437 榮創,2023/10/23,3437,-30,0,2,-28,-4,,1,-4,2.96,"4,278","2,360",0,0,0,0.43,,,,,
3437 榮創,2023/10/20,3437,-24,0,0,-24,-3,,,-3,2.96,"4,278","2,350",0,0,0,0.73,4.35,2.65,1.96,0.69,30.42
3437 榮創,2023/10/19,3437,-7,0,0,-7,-2,,,-2,2.96,"4,278","2,333",0,0,0,0.78,,,,,
3437 榮創,2023/10/18,3437,-10,0,0,-10,-1,,,-1,2.96,"4,278","2,315",0,0,0,0.96,,,,,
3437 榮創,2023/10/17,3437,8,0,-2,6,1,,-1,1,2.96,"4,278","2,293",0,0,0,0.53,,,,,
3437 榮創,2023/10/16,3437,0,0,0,0,,,,,2.96,"4,278","2,281",0,0,0,-0.04,,,,,
3437 榮創,2023/10/13,3437,11,0,0,11,2,,,2,2.96,"4,278","2,282",0,0,0,0.04,4.36,2.61,2,0.69,30.42
3437 榮創,2023/10/12,3437,24,0,0,24,1,,,1,2.96,"4,278","2,281",0,0,0,-0.39,,,,,
3437 榮創,2023/10/11,3437,-13,0,2,-11,-1,,1,-1,2.96,"4,278","2,290",0,0,0,1.06,,,,,
3437 榮創,2023/10/6,3437,18,0,0,18,2,,,2,2.96,"4,278","2,266",0,0,0,1.07,4.62,2.3,2,0.69,30.42
3437 榮創,2023/10/5,3437,13,0,1,14,1,,1,1,2.96,"4,278","2,242",0,0,0,0.67,,,,,
3437 榮創,2023/10/4,3437,-1,0,0,-1,-2,,,-2,2.96,"4,278","2,227",0,0,0,1.6,,,,,
3437 榮創,2023/10/3,3437,-2,0,0,-2,-1,,,-1,2.96,"4,278","2,192",0,0,0,0.6,,,,,
3437 榮創,2023/10/2,3437,6,0,0,6,1,,,2,2.96,"4,278","2,179",0,0,0,0.51,,,,,
3438 類比科,2023/10/31,3438,258,0,3,261,2,,2,2,44.61,"21,039","1,421",52,3.66,-77.97,-17.58,,,,,
